item_name,item_code,kind_name,kind_code,rank,rank_code,unit,day1,dpr1,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7,date
녹두,143,국산(500g),0,상품,4,500g,당일 (02/16),"10,430",1일전 (02/15),"10,437",1주일전 (02/09),"10,437",2주일전 (02/02),"10,437",1개월전,"10,512",1년전,"11,149",일평년,"7,904",2023-02-16
고구마,151,밤(1kg),0,상품,4,1kg,당일 (02/16),"5,142",1일전 (02/15),"5,204",1주일전 (02/09),"5,180",2주일전 (02/02),"5,334",1개월전,"5,180",1년전,"5,017",일평년,"5,212",2023-02-16
고구마,151,밤(1kg),0,중품,5,1kg,당일 (02/16),"4,100",1일전 (02/15),"4,100",1주일전 (02/09),"4,110",2주일전 (02/02),"4,125",1개월전,"4,108",1년전,"4,424",일평년,"4,243",2023-02-16
감자,152,수미(노지)(100g),1,상품,4,100g,당일 (02/16),525,1일전 (02/15),470,1주일전 (02/09),467,2주일전 (02/02),455,1개월전,441,1년전,462,일평년,432,2023-02-16
감자,152,수미(노지)(100g),1,중품,5,100g,당일 (02/16),343,1일전 (02/15),340,1주일전 (02/09),323,2주일전 (02/02),336,1개월전,332,1년전,275,일평년,287,2023-02-16
쌀,111,20kg(20kg),1,상품,4,20kg,당일 (02/17),"50,152",1일전 (02/16),"50,152",1주일전 (02/10),"51,045",2주일전 (02/03),"51,575",1개월전,"50,558",1년전,"52,543",일평년,"52,468",2023-02-17
찹쌀,112,일반계(1kg),1,상품,4,1kg,당일 (02/17),"3,663",1일전 (02/16),"3,663",1주일전 (02/10),"3,664",2주일전 (02/03),"3,576",1개월전,"3,440",1년전,"4,677",일평년,"4,633",2023-02-17
콩,141,흰 콩(국산)(500g),1,상품,4,500g,당일 (02/17),"5,501",1일전 (02/16),"5,501",1주일전 (02/10),"5,524",2주일전 (02/03),"5,706",1개월전,"5,693",1년전,"5,853",일평년,"5,018",2023-02-17
팥,142,붉은 팥(국산)(500g),0,상품,4,500g,당일 (02/17),"6,574",1일전 (02/16),"6,574",1주일전 (02/10),"6,584",2주일전 (02/03),"6,234",1개월전,"6,643",1년전,"7,881",일평년,"8,092",2023-02-17
녹두,143,국산(500g),0,상품,4,500g,당일 (02/17),"10,430",1일전 (02/16),"10,430",1주일전 (02/10),"10,437",2주일전 (02/03),"10,437",1개월전,"10,477",1년전,"11,149",일평년,"7,914",2023-02-17
고구마,151,밤(1kg),0,상품,4,1kg,당일 (02/17),"5,165",1일전 (02/16),"5,142",1주일전 (02/10),"5,180",2주일전 (02/03),"5,334",1개월전,"5,160",1년전,"5,021",일평년,"5,227",2023-02-17
고구마,151,밤(1kg),0,중품,5,1kg,당일 (02/17),"4,100",1일전 (02/16),"4,100",1주일전 (02/10),"4,110",2주일전 (02/03),"4,125",1개월전,"4,115",1년전,"4,431",일평년,"4,286",2023-02-17
감자,152,수미(노지)(100g),1,상품,4,100g,당일 (02/17),531,1일전 (02/16),525,1주일전 (02/10),472,2주일전 (02/03),455,1개월전,447,1년전,465,일평년,434,2023-02-17
감자,152,수미(노지)(100g),1,중품,5,100g,당일 (02/17),397,1일전 (02/16),343,1주일전 (02/10),323,2주일전 (02/03),338,1개월전,333,1년전,276,일평년,286,2023-02-17
쌀,111,20kg(20kg),1,상품,4,20kg,당일 (02/18),-,1일전 (02/17),"50,152",1주일전 (02/11),-,2주일전 (02/04),-,1개월전,"50,558",1년전,"52,543",일평년,"52,468",2023-02-18
찹쌀,112,일반계(1kg),1,상품,4,1kg,당일 (02/18),-,1일전 (02/17),"3,663",1주일전 (02/11),-,2주일전 (02/04),-,1개월전,"3,440",1년전,"4,677",일평년,"4,633",2023-02-18
콩,141,흰 콩(국산)(500g),1,상품,4,500g,당일 (02/18),-,1일전 (02/17),"5,501",1주일전 (02/11),-,2주일전 (02/04),-,1개월전,"5,693",1년전,"5,853",일평년,"5,018",2023-02-18
팥,142,붉은 팥(국산)(500g),0,상품,4,500g,당일 (02/18),-,1일전 (02/17),"6,574",1주일전 (02/11),-,2주일전 (02/04),-,1개월전,"6,643",1년전,"7,881",일평년,"8,092",2023-02-18
녹두,143,국산(500g),0,상품,4,500g,당일 (02/18),-,1일전 (02/17),"10,430",1주일전 (02/11),-,2주일전 (02/04),-,1개월전,"10,477",1년전,"11,149",일평년,"7,914",2023-02-18
고구마,151,밤(1kg),0,상품,4,1kg,당일 (02/18),-,1일전 (02/17),"5,165",1주일전 (02/11),-,2주일전 (02/04),-,1개월전,"5,160",1년전,"5,021",일평년,"5,227",2023-02-18
고구마,151,밤(1kg),0,중품,5,1kg,당일 (02/18),-,1일전 (02/17),"4,100",1주일전 (02/11),-,2주일전 (02/04),-,1개월전,"4,115",1년전,"4,431",일평년,"4,286",2023-02-18
감자,152,수미(노지)(100g),1,상품,4,100g,당일 (02/18),-,1일전 (02/17),531,1주일전 (02/11),-,2주일전 (02/04),-,1개월전,447,1년전,465,일평년,434,2023-02-18
감자,152,수미(노지)(100g),1,중품,5,100g,당일 (02/18),-,1일전 (02/17),397,1주일전 (02/11),-,2주일전 (02/04),-,1개월전,333,1년전,276,일평년,286,2023-02-18
쌀,111,20kg(20kg),1,상품,4,20kg,당일 (02/20),"50,152",1일전 (02/19),-,1주일전 (02/13),"51,030",2주일전 (02/06),"51,577",1개월전,"50,691",1년전,"52,534",일평년,"52,434",2023-02-20
찹쌀,112,일반계(1kg),1,상품,4,1kg,당일 (02/20),"3,663",1일전 (02/19),-,1주일전 (02/13),"3,664",2주일전 (02/06),"3,576",1개월전,"3,591",1년전,"4,645",일평년,"4,623",2023-02-20
콩,141,흰 콩(국산)(500g),1,상품,4,500g,당일 (02/20),"5,501",1일전 (02/19),-,1주일전 (02/13),"5,524",2주일전 (02/06),"5,706",1개월전,"5,700",1년전,"5,890",일평년,"5,017",2023-02-20
팥,142,붉은 팥(국산)(500g),0,상품,4,500g,당일 (02/20),"6,574",1일전 (02/19),-,1주일전 (02/13),"6,574",2주일전 (02/06),"6,246",1개월전,"6,627",1년전,"8,318",일평년,"8,221",2023-02-20
녹두,143,국산(500g),0,상품,4,500g,당일 (02/20),"10,430",1일전 (02/19),-,1주일전 (02/13),"10,437",2주일전 (02/06),"10,437",1개월전,"10,453",1년전,"11,149",일평년,"8,067",2023-02-20
고구마,151,밤(1kg),0,상품,4,1kg,당일 (02/20),"5,165",1일전 (02/19),-,1주일전 (02/13),"5,204",2주일전 (02/06),"5,300",1개월전,"5,133",1년전,"5,129",일평년,"5,253",2023-02-20
고구마,151,밤(1kg),0,중품,5,1kg,당일 (02/20),"4,100",1일전 (02/19),-,1주일전 (02/13),"4,100",2주일전 (02/06),"4,125",1개월전,"4,125",1년전,"4,439",일평년,"4,405",2023-02-20
감자,152,수미(노지)(100g),1,상품,4,100g,당일 (02/20),532,1일전 (02/19),-,1주일전 (02/13),471,2주일전 (02/06),465,1개월전,451,1년전,524,일평년,466,2023-02-20
감자,152,수미(노지)(100g),1,중품,5,100g,당일 (02/20),403,1일전 (02/19),-,1주일전 (02/13),323,2주일전 (02/06),309,1개월전,332,1년전,279,일평년,305,2023-02-20
쌀,111,20kg(20kg),1,상품,4,20kg,당일 (02/21),"50,152",1일전 (02/20),"50,152",1주일전 (02/14),"51,016",2주일전 (02/07),"51,477",1개월전,"50,743",1년전,"52,537",일평년,"52,434",2023-02-21
찹쌀,112,일반계(1kg),1,상품,4,1kg,당일 (02/21),"3,663",1일전 (02/20),"3,663",1주일전 (02/14),"3,664",2주일전 (02/07),"3,576",1개월전,"3,638",1년전,"4,638",일평년,"4,623",2023-02-21
콩,141,흰 콩(국산)(500g),1,상품,4,500g,당일 (02/21),"5,499",1일전 (02/20),"5,501",1주일전 (02/14),"5,524",2주일전 (02/07),"5,706",1개월전,"5,700",1년전,"5,890",일평년,"5,015",2023-02-21
팥,142,붉은 팥(국산)(500g),0,상품,4,500g,당일 (02/21),"6,536",1일전 (02/20),"6,574",1주일전 (02/14),"6,574",2주일전 (02/07),"6,274",1개월전,"6,633",1년전,"8,337",일평년,"8,226",2023-02-21
녹두,143,국산(500g),0,상품,4,500g,당일 (02/21),"10,430",1일전 (02/20),"10,430",1주일전 (02/14),"10,437",2주일전 (02/07),"10,437",1개월전,"10,450",1년전,"11,149",일평년,"8,095",2023-02-21
고구마,151,밤(1kg),0,상품,4,1kg,당일 (02/21),"5,168",1일전 (02/20),"5,165",1주일전 (02/14),"5,204",2주일전 (02/07),"5,245",1개월전,"5,128",1년전,"5,173",일평년,"5,265",2023-02-21
고구마,151,밤(1kg),0,중품,5,1kg,당일 (02/21),"4,100",1일전 (02/20),"4,100",1주일전 (02/14),"4,100",2주일전 (02/07),"4,110",1개월전,"4,125",1년전,"4,444",일평년,"4,413",2023-02-21
감자,152,수미(노지)(100g),1,상품,4,100g,당일 (02/21),532,1일전 (02/20),532,1주일전 (02/14),470,2주일전 (02/07),466,1개월전,451,1년전,525,일평년,469,2023-02-21
감자,152,수미(노지)(100g),1,중품,5,100g,당일 (02/21),403,1일전 (02/20),403,1주일전 (02/14),342,2주일전 (02/07),310,1개월전,332,1년전,279,일평년,314,2023-02-21
쌀,111,20kg(20kg),1,상품,4,20kg,당일 (02/22),"50,311",1일전 (02/21),"50,152",1주일전 (02/15),"50,857",2주일전 (02/08),"51,023",1개월전,"50,743",1년전,"52,544",일평년,"52,433",2023-02-22
찹쌀,112,일반계(1kg),1,상품,4,1kg,당일 (02/22),"3,663",1일전 (02/21),"3,663",1주일전 (02/15),"3,664",2주일전 (02/08),"3,614",1개월전,"3,638",1년전,"4,624",일평년,"4,622",2023-02-22
콩,141,흰 콩(국산)(500g),1,상품,4,500g,당일 (02/22),"5,499",1일전 (02/21),"5,499",1주일전 (02/15),"5,524",2주일전 (02/08),"5,706",1개월전,"5,700",1년전,"5,890",일평년,"5,015",2023-02-22
팥,142,붉은 팥(국산)(500g),0,상품,4,500g,당일 (02/22),"6,536",1일전 (02/21),"6,536",1주일전 (02/15),"6,574",2주일전 (02/08),"6,330",1개월전,"6,633",1년전,"8,386",일평년,"8,234",2023-02-22
녹두,143,국산(500g),0,상품,4,500g,당일 (02/22),"10,430",1일전 (02/21),"10,430",1주일전 (02/15),"10,437",2주일전 (02/08),"10,437",1개월전,"10,450",1년전,"11,149",일평년,"8,126",2023-02-22
고구마,151,밤(1kg),0,상품,4,1kg,당일 (02/22),"5,171",1일전 (02/21),"5,168",1주일전 (02/15),"5,204",2주일전 (02/08),"5,225",1개월전,"5,128",1년전,"5,274",일평년,"5,296",2023-02-22
고구마,151,밤(1kg),0,중품,5,1kg,당일 (02/22),"4,100",1일전 (02/21),"4,100",1주일전 (02/15),"4,100",2주일전 (02/08),"4,110",1개월전,"4,125",1년전,"4,451",일평년,"4,429",2023-02-22
감자,152,수미(노지)(100g),1,상품,4,100g,당일 (02/22),527,1일전 (02/21),532,1주일전 (02/15),470,2주일전 (02/08),467,1개월전,451,1년전,524,일평년,468,2023-02-22
감자,152,수미(노지)(100g),1,중품,5,100g,당일 (02/22),412,1일전 (02/21),403,1주일전 (02/15),340,2주일전 (02/08),306,1개월전,332,1년전,281,일평년,319,2023-02-22
쌀,111,20kg(20kg),1,상품,4,20kg,당일 (02/23),"50,357",1일전 (02/22),"50,311",1주일전 (02/16),"50,152",2주일전 (02/09),"51,045",1개월전,"50,743",1년전,"52,550",일평년,"52,442",2023-02-23
찹쌀,112,일반계(1kg),1,상품,4,1kg,당일 (02/23),"3,721",1일전 (02/22),"3,663",1주일전 (02/16),"3,663",2주일전 (02/09),"3,664",1개월전,"3,638",1년전,"4,599",일평년,"4,617",2023-02-23
콩,141,흰 콩(국산)(500g),1,상품,4,500g,당일 (02/23),"5,511",1일전 (02/22),"5,499",1주일전 (02/16),"5,501",2주일전 (02/09),"5,524",1개월전,"5,700",1년전,"5,890",일평년,"5,014",2023-02-23
팥,142,붉은 팥(국산)(500g),0,상품,4,500g,당일 (02/23),"7,266",1일전 (02/22),"6,536",1주일전 (02/16),"6,574",2주일전 (02/09),"6,548",1개월전,"6,633",1년전,"8,410",일평년,"8,236",2023-02-23
녹두,143,국산(500g),0,상품,4,500g,당일 (02/23),"10,430",1일전 (02/22),"10,430",1주일전 (02/16),"10,430",2주일전 (02/09),"10,437",1개월전,"10,450",1년전,"11,149",일평년,"8,157",2023-02-23
고구마,151,밤(1kg),0,상품,4,1kg,당일 (02/23),"5,263",1일전 (02/22),"5,171",1주일전 (02/16),"5,142",2주일전 (02/09),"5,180",1개월전,"5,128",1년전,"5,330",일평년,"5,316",2023-02-23
고구마,151,밤(1kg),0,중품,5,1kg,당일 (02/23),"4,100",1일전 (02/22),"4,100",1주일전 (02/16),"4,100",2주일전 (02/09),"4,110",1개월전,"4,125",1년전,"4,457",일평년,"4,445",2023-02-23
감자,152,수미(노지)(100g),1,상품,4,100g,당일 (02/23),519,1일전 (02/22),527,1주일전 (02/16),525,2주일전 (02/09),467,1개월전,451,1년전,524,일평년,470,2023-02-23
감자,152,수미(노지)(100g),1,중품,5,100g,당일 (02/23),423,1일전 (02/22),412,1주일전 (02/16),343,2주일전 (02/09),323,1개월전,332,1년전,283,일평년,318,2023-02-23
쌀,111,20kg(20kg),1,상품,4,20kg,당일 (02/24),"50,357",1일전 (02/23),"50,357",1주일전 (02/17),"50,152",2주일전 (02/10),"51,045",1개월전,"50,743",1년전,"52,550",일평년,"52,434",2023-02-24
찹쌀,112,일반계(1kg),1,상품,4,1kg,당일 (02/24),"3,637",1일전 (02/23),"3,721",1주일전 (02/17),"3,663",2주일전 (02/10),"3,664",1개월전,"3,638",1년전,"4,580",일평년,"4,614",2023-02-24
콩,141,흰 콩(국산)(500g),1,상품,4,500g,당일 (02/24),"5,511",1일전 (02/23),"5,511",1주일전 (02/17),"5,501",2주일전 (02/10),"5,524",1개월전,"5,700",1년전,"5,891",일평년,"5,023",2023-02-24
팥,142,붉은 팥(국산)(500g),0,상품,4,500g,당일 (02/24),"6,643",1일전 (02/23),"7,266",1주일전 (02/17),"6,574",2주일전 (02/10),"6,584",1개월전,"6,633",1년전,"8,408",일평년,"8,234",2023-02-24
녹두,143,국산(500g),0,상품,4,500g,당일 (02/24),"10,430",1일전 (02/23),"10,430",1주일전 (02/17),"10,430",2주일전 (02/10),"10,437",1개월전,"10,450",1년전,"11,149",일평년,"8,184",2023-02-24
고구마,151,밤(1kg),0,상품,4,1kg,당일 (02/24),"5,270",1일전 (02/23),"5,263",1주일전 (02/17),"5,165",2주일전 (02/10),"5,180",1개월전,"5,128",1년전,"5,358",일평년,"5,330",2023-02-24
고구마,151,밤(1kg),0,중품,5,1kg,당일 (02/24),"4,095",1일전 (02/23),"4,100",1주일전 (02/17),"4,100",2주일전 (02/10),"4,110",1개월전,"4,125",1년전,"4,464",일평년,"4,448",2023-02-24
감자,152,수미(노지)(100g),1,상품,4,100g,당일 (02/24),528,1일전 (02/23),519,1주일전 (02/17),531,2주일전 (02/10),472,1개월전,451,1년전,523,일평년,466,2023-02-24
감자,152,수미(노지)(100g),1,중품,5,100g,당일 (02/24),423,1일전 (02/23),423,1주일전 (02/17),397,2주일전 (02/10),323,1개월전,326,1년전,282,일평년,319,2023-02-24
쌀,111,20kg(20kg),1,상품,4,20kg,당일 (02/25),-,1일전 (02/24),"50,357",1주일전 (02/18),-,2주일전 (02/11),-,1개월전,"50,743",1년전,"52,550",일평년,"52,434",2023-02-25
찹쌀,112,일반계(1kg),1,상품,4,1kg,당일 (02/25),-,1일전 (02/24),"3,637",1주일전 (02/18),-,2주일전 (02/11),-,1개월전,"3,638",1년전,"4,580",일평년,"4,614",2023-02-25
콩,141,흰 콩(국산)(500g),1,상품,4,500g,당일 (02/25),-,1일전 (02/24),"5,511",1주일전 (02/18),-,2주일전 (02/11),-,1개월전,"5,700",1년전,"5,891",일평년,"5,023",2023-02-25
팥,142,붉은 팥(국산)(500g),0,상품,4,500g,당일 (02/25),-,1일전 (02/24),"6,643",1주일전 (02/18),-,2주일전 (02/11),-,1개월전,"6,633",1년전,"8,408",일평년,"8,234",2023-02-25
녹두,143,국산(500g),0,상품,4,500g,당일 (02/25),-,1일전 (02/24),"10,430",1주일전 (02/18),-,2주일전 (02/11),-,1개월전,"10,450",1년전,"11,149",일평년,"8,184",2023-02-25
고구마,151,밤(1kg),0,상품,4,1kg,당일 (02/25),-,1일전 (02/24),"5,270",1주일전 (02/18),-,2주일전 (02/11),-,1개월전,"5,128",1년전,"5,358",일평년,"5,330",2023-02-25
고구마,151,밤(1kg),0,중품,5,1kg,당일 (02/25),-,1일전 (02/24),"4,095",1주일전 (02/18),-,2주일전 (02/11),-,1개월전,"4,125",1년전,"4,464",일평년,"4,448",2023-02-25
감자,152,수미(노지)(100g),1,상품,4,100g,당일 (02/25),-,1일전 (02/24),528,1주일전 (02/18),-,2주일전 (02/11),-,1개월전,451,1년전,523,일평년,466,2023-02-25
감자,152,수미(노지)(100g),1,중품,5,100g,당일 (02/25),-,1일전 (02/24),423,1주일전 (02/18),-,2주일전 (02/11),-,1개월전,326,1년전,282,일평년,319,2023-02-25
쌀,111,20kg(20kg),1,상품,4,20kg,당일 (02/27),"50,370",1일전 (02/26),-,1주일전 (02/20),"50,152",2주일전 (02/13),"51,030",1개월전,"51,251",1년전,"52,545",일평년,"52,463",2023-02-27
찹쌀,112,일반계(1kg),1,상품,4,1kg,당일 (02/27),"3,637",1일전 (02/26),-,1주일전 (02/20),"3,663",2주일전 (02/13),"3,664",1개월전,"3,613",1년전,"4,550",일평년,"4,611",2023-02-27
콩,141,흰 콩(국산)(500g),1,상품,4,500g,당일 (02/27),"5,511",1일전 (02/26),-,1주일전 (02/20),"5,501",2주일전 (02/13),"5,524",1개월전,"5,698",1년전,"5,888",일평년,"5,047",2023-02-27
팥,142,붉은 팥(국산)(500g),0,상품,4,500g,당일 (02/27),"6,762",1일전 (02/26),-,1주일전 (02/20),"6,574",2주일전 (02/13),"6,574",1개월전,"6,465",1년전,"8,410",일평년,"8,290",2023-02-27
녹두,143,국산(500g),0,상품,4,500g,당일 (02/27),"10,430",1일전 (02/26),-,1주일전 (02/20),"10,430",2주일전 (02/13),"10,437",1개월전,"10,440",1년전,"11,149",일평년,"8,176",2023-02-27
고구마,151,밤(1kg),0,상품,4,1kg,당일 (02/27),"5,270",1일전 (02/26),-,1주일전 (02/20),"5,165",2주일전 (02/13),"5,204",1개월전,"5,173",1년전,"5,275",일평년,"5,323",2023-02-27
고구마,151,밤(1kg),0,중품,5,1kg,당일 (02/27),"4,095",1일전 (02/26),-,1주일전 (02/20),"4,100",2주일전 (02/13),"4,100",1개월전,"4,125",1년전,"4,464",일평년,"4,427",2023-02-27
감자,152,수미(노지)(100g),1,상품,4,100g,당일 (02/27),527,1일전 (02/26),-,1주일전 (02/20),532,2주일전 (02/13),471,1개월전,452,1년전,519,일평년,465,2023-02-27
감자,152,수미(노지)(100g),1,중품,5,100g,당일 (02/27),412,1일전 (02/26),-,1주일전 (02/20),403,2주일전 (02/13),323,1개월전,327,1년전,282,일평년,330,2023-02-27
쌀,111,20kg(20kg),1,상품,4,20kg,당일 (02/28),"50,370",1일전 (02/27),"50,370",1주일전 (02/21),"50,152",2주일전 (02/14),"51,016",1개월전,"51,476",1년전,"52,543",일평년,"52,445",2023-02-28
찹쌀,112,일반계(1kg),1,상품,4,1kg,당일 (02/28),"3,637",1일전 (02/27),"3,637",1주일전 (02/21),"3,663",2주일전 (02/14),"3,664",1개월전,"3,583",1년전,"4,546",일평년,"4,544",2023-02-28
콩,141,흰 콩(국산)(500g),1,상품,4,500g,당일 (02/28),"5,511",1일전 (02/27),"5,511",1주일전 (02/21),"5,499",2주일전 (02/14),"5,524",1개월전,"5,704",1년전,"5,886",일평년,"5,090",2023-02-28
팥,142,붉은 팥(국산)(500g),0,상품,4,500g,당일 (02/28),"6,713",1일전 (02/27),"6,762",1주일전 (02/21),"6,536",2주일전 (02/14),"6,574",1개월전,"6,316",1년전,"8,407",일평년,"8,301",2023-02-28
녹두,143,국산(500g),0,상품,4,500g,당일 (02/28),"10,430",1일전 (02/27),"10,430",1주일전 (02/21),"10,430",2주일전 (02/14),"10,437",1개월전,"10,437",1년전,"11,149",일평년,"8,292",2023-02-28
고구마,151,밤(1kg),0,상품,4,1kg,당일 (02/28),"5,277",1일전 (02/27),"5,270",1주일전 (02/21),"5,168",2주일전 (02/14),"5,204",1개월전,"5,224",1년전,"5,285",일평년,"5,330",2023-02-28
고구마,151,밤(1kg),0,중품,5,1kg,당일 (02/28),"4,095",1일전 (02/27),"4,095",1주일전 (02/21),"4,100",2주일전 (02/14),"4,100",1개월전,"4,125",1년전,"4,457",일평년,"4,448",2023-02-28
감자,152,수미(노지)(100g),1,상품,4,100g,당일 (02/28),533,1일전 (02/27),527,1주일전 (02/21),532,2주일전 (02/14),470,1개월전,453,1년전,517,일평년,470,2023-02-28
감자,152,수미(노지)(100g),1,중품,5,100g,당일 (02/28),424,1일전 (02/27),412,1주일전 (02/21),403,2주일전 (02/14),342,1개월전,335,1년전,282,일평년,337,2023-02-28
쌀,111,20kg(20kg),1,상품,4,20kg,당일 (03/01),-,1일전 (02/28),"50,370",1주일전 (02/22),"50,311",2주일전 (02/15),"50,857",1개월전,"51,476",1년전,"52,543",일평년,"52,445",2023-03-01
찹쌀,112,일반계(1kg),1,상품,4,1kg,당일 (03/01),-,1일전 (02/28),"3,637",1주일전 (02/22),"3,663",2주일전 (02/15),"3,664",1개월전,"3,583",1년전,"4,546",일평년,"4,544",2023-03-01
콩,141,흰 콩(국산)(500g),1,상품,4,500g,당일 (03/01),-,1일전 (02/28),"5,511",1주일전 (02/22),"5,499",2주일전 (02/15),"5,524",1개월전,"5,704",1년전,"5,886",일평년,"5,090",2023-03-01
팥,142,붉은 팥(국산)(500g),0,상품,4,500g,당일 (03/01),-,1일전 (02/28),"6,713",1주일전 (02/22),"6,536",2주일전 (02/15),"6,574",1개월전,"6,316",1년전,"8,407",일평년,"8,301",2023-03-01
녹두,143,국산(500g),0,상품,4,500g,당일 (03/01),-,1일전 (02/28),"10,430",1주일전 (02/22),"10,430",2주일전 (02/15),"10,437",1개월전,"10,437",1년전,"11,149",일평년,"8,292",2023-03-01
고구마,151,밤(1kg),0,상품,4,1kg,당일 (03/01),-,1일전 (02/28),"5,277",1주일전 (02/22),"5,171",2주일전 (02/15),"5,204",1개월전,"5,224",1년전,"5,285",일평년,"5,330",2023-03-01
고구마,151,밤(1kg),0,중품,5,1kg,당일 (03/01),-,1일전 (02/28),"4,095",1주일전 (02/22),"4,100",2주일전 (02/15),"4,100",1개월전,"4,125",1년전,"4,457",일평년,"4,448",2023-03-01
감자,152,수미(노지)(100g),1,상품,4,100g,당일 (03/01),-,1일전 (02/28),533,1주일전 (02/22),527,2주일전 (02/15),470,1개월전,453,1년전,517,일평년,470,2023-03-01
감자,152,수미(노지)(100g),1,중품,5,100g,당일 (03/01),-,1일전 (02/28),424,1주일전 (02/22),412,2주일전 (02/15),340,1개월전,335,1년전,282,일평년,337,2023-03-01
쌀,111,20kg(20kg),1,상품,4,20kg,당일 (03/02),"51,848",1일전 (03/01),-,1주일전 (02/23),"50,357",2주일전 (02/16),"50,152",1개월전,"51,544",1년전,"52,539",일평년,"52,473",2023-03-02
찹쌀,112,일반계(1kg),1,상품,4,1kg,당일 (03/02),"3,572",1일전 (03/01),-,1주일전 (02/23),"3,721",2주일전 (02/16),"3,663",1개월전,"3,574",1년전,"4,539",일평년,"4,605",2023-03-02
콩,141,흰 콩(국산)(500g),1,상품,4,500g,당일 (03/02),"5,511",1일전 (03/01),-,1주일전 (02/23),"5,511",2주일전 (02/16),"5,501",1개월전,"5,705",1년전,"5,884",일평년,"5,049",2023-03-02
팥,142,붉은 팥(국산)(500g),0,상품,4,500g,당일 (03/02),"7,663",1일전 (03/01),-,1주일전 (02/23),"7,266",2주일전 (02/16),"6,574",1개월전,"6,267",1년전,"8,403",일평년,"8,382",2023-03-02
녹두,143,국산(500g),0,상품,4,500g,당일 (03/02),"10,430",1일전 (03/01),-,1주일전 (02/23),"10,430",2주일전 (02/16),"10,430",1개월전,"10,437",1년전,"11,149",일평년,"8,184",2023-03-02
고구마,151,밤(1kg),0,상품,4,1kg,당일 (03/02),"4,775",1일전 (03/01),-,1주일전 (02/23),"5,263",2주일전 (02/16),"5,142",1개월전,"5,264",1년전,"5,287",일평년,"5,319",2023-03-02
고구마,151,밤(1kg),0,중품,5,1kg,당일 (03/02),"4,095",1일전 (03/01),-,1주일전 (02/23),"4,100",2주일전 (02/16),"4,100",1개월전,"4,125",1년전,"4,451",일평년,"4,434",2023-03-02
감자,152,수미(노지)(100g),1,상품,4,100g,당일 (03/02),532,1일전 (03/01),-,1주일전 (02/23),519,2주일전 (02/16),525,1개월전,456,1년전,515,일평년,471,2023-03-02
감자,152,수미(노지)(100g),1,중품,5,100g,당일 (03/02),413,1일전 (03/01),-,1주일전 (02/23),423,2주일전 (02/16),343,1개월전,316,1년전,281,일평년,325,2023-03-02
쌀,111,20kg(20kg),1,상품,4,20kg,당일 (03/03),"51,864",1일전 (03/02),"51,848",1주일전 (02/24),"50,357",2주일전 (02/17),"50,152",1개월전,"51,551",1년전,"52,535",일평년,"52,478",2023-03-03
찹쌀,112,일반계(1kg),1,상품,4,1kg,당일 (03/03),"3,593",1일전 (03/02),"3,572",1주일전 (02/24),"3,637",2주일전 (02/17),"3,663",1개월전,"3,574",1년전,"4,530",일평년,"4,600",2023-03-03
콩,141,흰 콩(국산)(500g),1,상품,4,500g,당일 (03/03),"5,511",1일전 (03/02),"5,511",1주일전 (02/24),"5,511",2주일전 (02/17),"5,501",1개월전,"5,705",1년전,"5,882",일평년,"5,061",2023-03-03
팥,142,붉은 팥(국산)(500g),0,상품,4,500g,당일 (03/03),"7,806",1일전 (03/02),"7,663",1주일전 (02/24),"6,643",2주일전 (02/17),"6,574",1개월전,"6,264",1년전,"8,399",일평년,"8,365",2023-03-03
녹두,143,국산(500g),0,상품,4,500g,당일 (03/03),"10,430",1일전 (03/02),"10,430",1주일전 (02/24),"10,430",2주일전 (02/17),"10,430",1개월전,"10,437",1년전,"11,149",일평년,"8,184",2023-03-03
고구마,151,밤(1kg),0,상품,4,1kg,당일 (03/03),"4,793",1일전 (03/02),"4,775",1주일전 (02/24),"5,270",2주일전 (02/17),"5,165",1개월전,"5,262",1년전,"5,279",일평년,"5,317",2023-03-03
고구마,151,밤(1kg),0,중품,5,1kg,당일 (03/03),"4,095",1일전 (03/02),"4,095",1주일전 (02/24),"4,095",2주일전 (02/17),"4,100",1개월전,"4,122",1년전,"4,444",일평년,"4,440",2023-03-03
감자,152,수미(노지)(100g),1,상품,4,100g,당일 (03/03),532,1일전 (03/02),532,1주일전 (02/24),528,2주일전 (02/17),531,1개월전,458,1년전,513,일평년,474,2023-03-03
감자,152,수미(노지)(100g),1,중품,5,100g,당일 (03/03),424,1일전 (03/02),413,1주일전 (02/24),423,2주일전 (02/17),397,1개월전,318,1년전,281,일평년,326,2023-03-03
쌀,111,20kg(20kg),1,상품,4,20kg,당일 (03/04),-,1일전 (03/03),"51,864",1주일전 (02/25),-,2주일전 (02/18),-,1개월전,"51,551",1년전,"52,535",일평년,"52,478",2023-03-04
찹쌀,112,일반계(1kg),1,상품,4,1kg,당일 (03/04),-,1일전 (03/03),"3,593",1주일전 (02/25),-,2주일전 (02/18),-,1개월전,"3,574",1년전,"4,530",일평년,"4,600",2023-03-04
콩,141,흰 콩(국산)(500g),1,상품,4,500g,당일 (03/04),-,1일전 (03/03),"5,511",1주일전 (02/25),-,2주일전 (02/18),-,1개월전,"5,705",1년전,"5,882",일평년,"5,061",2023-03-04
