item_name,item_code,kind_name,kind_code,rank,rank_code,unit,day1,dpr1,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7,date
포도,414,샤인머스켓(2kg),12,L과,24,2kg,당일 (02/10),"23,159",1일전 (02/09),"23,159",1주일전 (02/03),"22,963",2주일전 (01/27),"23,642",1개월전,"24,660",1년전,"47,946",일평년,"43,776",2023-02-10
포도,414,샤인머스켓(2kg),12,M과,25,2kg,당일 (02/10),"21,304",1일전 (02/09),"21,557",1주일전 (02/03),"21,719",2주일전 (01/27),"21,931",1개월전,"22,014",1년전,-,일평년,-,2023-02-10
감귤,415,노지(10개),1,M과,15,10개,당일 (02/10),"3,577",1일전 (02/09),"3,561",1주일전 (02/03),"3,469",2주일전 (01/27),"3,343",1개월전,"3,327",1년전,"2,969",일평년,"3,148",2023-02-10
감귤,415,노지(10개),1,S과,16,10개,당일 (02/10),"2,929",1일전 (02/09),"2,914",1주일전 (02/03),"2,888",2주일전 (01/27),"2,781",1개월전,"2,736",1년전,"2,548",일평년,"2,669",2023-02-10
단감,416,단감(10개),0,상품,4,10개,당일 (02/10),"11,717",1일전 (02/09),"11,483",1주일전 (02/03),"11,280",2주일전 (01/27),"12,255",1개월전,"12,664",1년전,"15,019",일평년,"12,395",2023-02-10
단감,416,단감(10개),0,중품,5,10개,당일 (02/10),"8,074",1일전 (02/09),"8,413",1주일전 (02/03),"8,302",2주일전 (01/27),"8,304",1개월전,"8,581",1년전,"13,084",일평년,"10,276",2023-02-10
바나나,418,수입(100g),2,상품,4,100g,당일 (02/10),319,1일전 (02/09),321,1주일전 (02/03),317,2주일전 (01/27),312,1개월전,311,1년전,310,일평년,293,2023-02-10
바나나,418,수입(100g),2,중품,5,100g,당일 (02/10),294,1일전 (02/09),294,1주일전 (02/03),296,2주일전 (01/27),298,1개월전,273,1년전,286,일평년,262,2023-02-10
참다래,419,국산(10개),1,상품,4,10개,당일 (02/10),"9,320",1일전 (02/09),"9,311",1주일전 (02/03),"9,075",2주일전 (01/27),"9,286",1개월전,-,1년전,"8,476",일평년,"6,795",2023-02-10
파인애플,420,수입(1개),2,상품,4,1개,당일 (02/10),"6,804",1일전 (02/09),"6,804",1주일전 (02/03),"6,804",2주일전 (01/27),"6,844",1개월전,"6,808",1년전,"6,128",일평년,"5,801",2023-02-10
레몬,424,수입(10개),0,상품,4,10개,당일 (02/10),"9,679",1일전 (02/09),"9,679",1주일전 (02/03),"9,756",2주일전 (01/27),"9,507",1개월전,"9,671",1년전,"10,385",일평년,"10,204",2023-02-10
레몬,424,수입(10개),0,중품,5,10개,당일 (02/10),"7,917",1일전 (02/09),"7,917",1주일전 (02/03),"7,917",2주일전 (01/27),"8,082",1개월전,"8,199",1년전,"8,234",일평년,"8,017",2023-02-10
체리,425,수입(100g),0,상품,4,100g,당일 (02/10),"2,126",1일전 (02/09),"2,105",1주일전 (02/03),-,2주일전 (01/27),-,1개월전,-,1년전,-,일평년,-,2023-02-10
체리,425,수입(100g),0,중품,5,100g,당일 (02/10),"1,979",1일전 (02/09),"1,992",1주일전 (02/03),-,2주일전 (01/27),-,1개월전,-,1년전,-,일평년,-,2023-02-10
망고,428,수입(1개),0,상품,4,1개,당일 (02/10),"5,961",1일전 (02/09),"5,961",1주일전 (02/03),"6,370",2주일전 (01/27),"6,441",1개월전,"6,340",1년전,"5,614",일평년,"4,860",2023-02-10
아보카도,430,수입(1개),0,상품,4,1개,당일 (02/10),"2,063",1일전 (02/09),"2,019",1주일전 (02/03),"1,963",2주일전 (01/27),"1,963",1개월전,"2,078",1년전,-,일평년,-,2023-02-10
사과,411,후지(10개),5,상품,4,10개,당일 (02/11),-,1일전 (02/10),"23,102",1주일전 (02/04),-,2주일전 (01/28),-,1개월전,"22,417",1년전,"26,515",일평년,"23,830",2023-02-11
사과,411,후지(10개),5,중품,5,10개,당일 (02/11),-,1일전 (02/10),"16,980",1주일전 (02/04),-,2주일전 (01/28),-,1개월전,"15,520",1년전,"18,969",일평년,"16,967",2023-02-11
배,412,신고(10개),1,상품,4,10개,당일 (02/11),-,1일전 (02/10),"30,390",1주일전 (02/04),-,2주일전 (01/28),-,1개월전,"26,450",1년전,"37,713",일평년,"36,332",2023-02-11
배,412,신고(10개),1,중품,5,10개,당일 (02/11),-,1일전 (02/10),"23,180",1주일전 (02/04),-,2주일전 (01/28),-,1개월전,"22,057",1년전,"27,199",일평년,"24,764",2023-02-11
포도,414,샤인머스켓(2kg),12,L과,24,2kg,당일 (02/11),-,1일전 (02/10),"23,159",1주일전 (02/04),-,2주일전 (01/28),-,1개월전,"24,660",1년전,"47,946",일평년,"43,776",2023-02-11
포도,414,샤인머스켓(2kg),12,M과,25,2kg,당일 (02/11),-,1일전 (02/10),"21,304",1주일전 (02/04),-,2주일전 (01/28),-,1개월전,"22,014",1년전,-,일평년,-,2023-02-11
감귤,415,노지(10개),1,M과,15,10개,당일 (02/11),-,1일전 (02/10),"3,577",1주일전 (02/04),-,2주일전 (01/28),-,1개월전,"3,327",1년전,"2,969",일평년,"3,148",2023-02-11
감귤,415,노지(10개),1,S과,16,10개,당일 (02/11),-,1일전 (02/10),"2,929",1주일전 (02/04),-,2주일전 (01/28),-,1개월전,"2,736",1년전,"2,548",일평년,"2,669",2023-02-11
단감,416,단감(10개),0,상품,4,10개,당일 (02/11),-,1일전 (02/10),"11,717",1주일전 (02/04),-,2주일전 (01/28),-,1개월전,"12,664",1년전,"15,019",일평년,"12,395",2023-02-11
단감,416,단감(10개),0,중품,5,10개,당일 (02/11),-,1일전 (02/10),"8,074",1주일전 (02/04),-,2주일전 (01/28),-,1개월전,"8,581",1년전,"13,084",일평년,"10,276",2023-02-11
바나나,418,수입(100g),2,상품,4,100g,당일 (02/11),-,1일전 (02/10),319,1주일전 (02/04),-,2주일전 (01/28),-,1개월전,311,1년전,310,일평년,293,2023-02-11
바나나,418,수입(100g),2,중품,5,100g,당일 (02/11),-,1일전 (02/10),294,1주일전 (02/04),-,2주일전 (01/28),-,1개월전,273,1년전,286,일평년,262,2023-02-11
참다래,419,국산(10개),1,상품,4,10개,당일 (02/11),-,1일전 (02/10),"9,320",1주일전 (02/04),-,2주일전 (01/28),-,1개월전,-,1년전,"8,476",일평년,"6,795",2023-02-11
파인애플,420,수입(1개),2,상품,4,1개,당일 (02/11),-,1일전 (02/10),"6,804",1주일전 (02/04),-,2주일전 (01/28),-,1개월전,"6,808",1년전,"6,128",일평년,"5,801",2023-02-11
레몬,424,수입(10개),0,상품,4,10개,당일 (02/11),-,1일전 (02/10),"9,679",1주일전 (02/04),-,2주일전 (01/28),-,1개월전,"9,671",1년전,"10,385",일평년,"10,204",2023-02-11
레몬,424,수입(10개),0,중품,5,10개,당일 (02/11),-,1일전 (02/10),"7,917",1주일전 (02/04),-,2주일전 (01/28),-,1개월전,"8,199",1년전,"8,234",일평년,"8,017",2023-02-11
체리,425,수입(100g),0,상품,4,100g,당일 (02/11),-,1일전 (02/10),"2,126",1주일전 (02/04),-,2주일전 (01/28),-,1개월전,-,1년전,-,일평년,-,2023-02-11
체리,425,수입(100g),0,중품,5,100g,당일 (02/11),-,1일전 (02/10),"1,979",1주일전 (02/04),-,2주일전 (01/28),-,1개월전,-,1년전,-,일평년,-,2023-02-11
망고,428,수입(1개),0,상품,4,1개,당일 (02/11),-,1일전 (02/10),"5,961",1주일전 (02/04),-,2주일전 (01/28),-,1개월전,"6,340",1년전,"5,614",일평년,"4,860",2023-02-11
아보카도,430,수입(1개),0,상품,4,1개,당일 (02/11),-,1일전 (02/10),"2,063",1주일전 (02/04),-,2주일전 (01/28),-,1개월전,"2,078",1년전,-,일평년,-,2023-02-11
사과,411,후지(10개),5,상품,4,10개,당일 (02/13),"23,054",1일전 (02/12),-,1주일전 (02/06),"22,688",2주일전 (01/30),"22,473",1개월전,"24,186",1년전,"26,305",일평년,"24,168",2023-02-13
사과,411,후지(10개),5,중품,5,10개,당일 (02/13),"16,900",1일전 (02/12),-,1주일전 (02/06),"16,651",2주일전 (01/30),"17,267",1개월전,"15,958",1년전,"18,859",일평년,"16,946",2023-02-13
배,412,신고(10개),1,상품,4,10개,당일 (02/13),"30,853",1일전 (02/12),-,1주일전 (02/06),"30,843",2주일전 (01/30),"31,101",1개월전,"27,774",1년전,"39,181",일평년,"36,869",2023-02-13
배,412,신고(10개),1,중품,5,10개,당일 (02/13),"22,969",1일전 (02/12),-,1주일전 (02/06),"23,180",2주일전 (01/30),"23,008",1개월전,"22,231",1년전,"27,294",일평년,"24,275",2023-02-13
포도,414,샤인머스켓(2kg),12,L과,24,2kg,당일 (02/13),"23,018",1일전 (02/12),-,1주일전 (02/06),"22,974",2주일전 (01/30),"22,853",1개월전,"25,573",1년전,"48,527",일평년,"44,209",2023-02-13
포도,414,샤인머스켓(2kg),12,M과,25,2kg,당일 (02/13),"21,637",1일전 (02/12),-,1주일전 (02/06),"21,926",2주일전 (01/30),"21,676",1개월전,"22,109",1년전,-,일평년,-,2023-02-13
감귤,415,노지(10개),1,M과,15,10개,당일 (02/13),"3,529",1일전 (02/12),-,1주일전 (02/06),"3,437",2주일전 (01/30),"3,416",1개월전,"3,339",1년전,"3,014",일평년,"2,965",2023-02-13
감귤,415,노지(10개),1,S과,16,10개,당일 (02/13),"2,935",1일전 (02/12),-,1주일전 (02/06),"2,888",2주일전 (01/30),"2,826",1개월전,"2,730",1년전,"2,591",일평년,"2,538",2023-02-13
단감,416,단감(10개),0,상품,4,10개,당일 (02/13),"11,998",1일전 (02/12),-,1주일전 (02/06),"11,348",2주일전 (01/30),"11,754",1개월전,"12,620",1년전,"15,289",일평년,"12,608",2023-02-13
단감,416,단감(10개),0,중품,5,10개,당일 (02/13),"8,178",1일전 (02/12),-,1주일전 (02/06),"8,257",2주일전 (01/30),"8,304",1개월전,"8,680",1년전,"12,980",일평년,"10,194",2023-02-13
바나나,418,수입(100g),2,상품,4,100g,당일 (02/13),316,1일전 (02/12),-,1주일전 (02/06),320,2주일전 (01/30),309,1개월전,309,1년전,309,일평년,293,2023-02-13
바나나,418,수입(100g),2,중품,5,100g,당일 (02/13),294,1일전 (02/12),-,1주일전 (02/06),296,2주일전 (01/30),298,1개월전,274,1년전,286,일평년,263,2023-02-13
참다래,419,국산(10개),1,상품,4,10개,당일 (02/13),"9,342",1일전 (02/12),-,1주일전 (02/06),"9,075",2주일전 (01/30),"9,302",1개월전,-,1년전,"8,539",일평년,"6,751",2023-02-13
파인애플,420,수입(1개),2,상품,4,1개,당일 (02/13),"6,804",1일전 (02/12),-,1주일전 (02/06),"6,804",2주일전 (01/30),"6,820",1개월전,"6,808",1년전,"6,128",일평년,"5,804",2023-02-13
레몬,424,수입(10개),0,상품,4,10개,당일 (02/13),"9,679",1일전 (02/12),-,1주일전 (02/06),"9,756",2주일전 (01/30),"9,712",1개월전,"9,671",1년전,"10,369",일평년,"10,229",2023-02-13
레몬,424,수입(10개),0,중품,5,10개,당일 (02/13),"7,917",1일전 (02/12),-,1주일전 (02/06),"7,917",2주일전 (01/30),"8,082",1개월전,"8,236",1년전,"8,209",일평년,"7,998",2023-02-13
체리,425,수입(100g),0,상품,4,100g,당일 (02/13),"2,155",1일전 (02/12),-,1주일전 (02/06),-,2주일전 (01/30),-,1개월전,-,1년전,-,일평년,-,2023-02-13
체리,425,수입(100g),0,중품,5,100g,당일 (02/13),"2,054",1일전 (02/12),-,1주일전 (02/06),-,2주일전 (01/30),-,1개월전,-,1년전,-,일평년,-,2023-02-13
망고,428,수입(1개),0,상품,4,1개,당일 (02/13),"5,961",1일전 (02/12),-,1주일전 (02/06),"6,370",2주일전 (01/30),"6,441",1개월전,"6,340",1년전,"5,652",일평년,"4,848",2023-02-13
아보카도,430,수입(1개),0,상품,4,1개,당일 (02/13),"2,063",1일전 (02/12),-,1주일전 (02/06),"1,970",2주일전 (01/30),"1,963",1개월전,"2,041",1년전,-,일평년,-,2023-02-13
사과,411,후지(10개),5,상품,4,10개,당일 (02/14),"22,890",1일전 (02/13),"23,054",1주일전 (02/07),"22,641",2주일전 (01/31),"22,549",1개월전,"24,742",1년전,"26,276",일평년,"24,185",2023-02-14
사과,411,후지(10개),5,중품,5,10개,당일 (02/14),"16,790",1일전 (02/13),"16,900",1주일전 (02/07),"16,754",2주일전 (01/31),"16,915",1개월전,"15,925",1년전,"18,848",일평년,"16,941",2023-02-14
배,412,신고(10개),1,상품,4,10개,당일 (02/14),"30,811",1일전 (02/13),"30,853",1주일전 (02/07),"30,724",2주일전 (01/31),"30,998",1개월전,"28,088",1년전,"39,219",일평년,"37,001",2023-02-14
배,412,신고(10개),1,중품,5,10개,당일 (02/14),"22,716",1일전 (02/13),"22,969",1주일전 (02/07),"23,180",2주일전 (01/31),"23,008",1개월전,"22,735",1년전,"27,214",일평년,"24,339",2023-02-14
포도,414,샤인머스켓(2kg),12,L과,24,2kg,당일 (02/14),"23,351",1일전 (02/13),"23,018",1주일전 (02/07),"23,089",2주일전 (01/31),"22,853",1개월전,"26,305",1년전,"48,591",일평년,"44,245",2023-02-14
포도,414,샤인머스켓(2kg),12,M과,25,2kg,당일 (02/14),"21,714",1일전 (02/13),"21,637",1주일전 (02/07),"21,557",2주일전 (01/31),"21,676",1개월전,"22,114",1년전,-,일평년,-,2023-02-14
감귤,415,노지(10개),1,M과,15,10개,당일 (02/14),"3,495",1일전 (02/13),"3,529",1주일전 (02/07),"3,512",2주일전 (01/31),"3,430",1개월전,"3,333",1년전,"3,026",일평년,"2,808",2023-02-14
감귤,415,노지(10개),1,S과,16,10개,당일 (02/14),"2,935",1일전 (02/13),"2,935",1주일전 (02/07),"2,885",2주일전 (01/31),"2,850",1개월전,"2,728",1년전,"2,600",일평년,"2,439",2023-02-14
단감,416,단감(10개),0,상품,4,10개,당일 (02/14),"11,998",1일전 (02/13),"11,998",1주일전 (02/07),"11,259",2주일전 (01/31),"11,754",1개월전,"12,654",1년전,"15,305",일평년,"12,628",2023-02-14
단감,416,단감(10개),0,중품,5,10개,당일 (02/14),"8,188",1일전 (02/13),"8,178",1주일전 (02/07),"8,257",2주일전 (01/31),"8,304",1개월전,"8,664",1년전,"12,977",일평년,"10,177",2023-02-14
바나나,418,수입(100g),2,상품,4,100g,당일 (02/14),314,1일전 (02/13),316,1주일전 (02/07),321,2주일전 (01/31),314,1개월전,309,1년전,309,일평년,293,2023-02-14
바나나,418,수입(100g),2,중품,5,100g,당일 (02/14),295,1일전 (02/13),294,1주일전 (02/07),294,2주일전 (01/31),298,1개월전,269,1년전,286,일평년,263,2023-02-14
참다래,419,국산(10개),1,상품,4,10개,당일 (02/14),"9,342",1일전 (02/13),"9,342",1주일전 (02/07),"9,075",2주일전 (01/31),"9,302",1개월전,"9,410",1년전,"8,540",일평년,"6,744",2023-02-14
파인애플,420,수입(1개),2,상품,4,1개,당일 (02/14),"6,804",1일전 (02/13),"6,804",1주일전 (02/07),"6,796",2주일전 (01/31),"6,820",1개월전,"6,808",1년전,"6,128",일평년,"5,799",2023-02-14
레몬,424,수입(10개),0,상품,4,10개,당일 (02/14),"9,688",1일전 (02/13),"9,679",1주일전 (02/07),"9,682",2주일전 (01/31),"9,699",1개월전,"9,751",1년전,"10,366",일평년,"10,238",2023-02-14
레몬,424,수입(10개),0,중품,5,10개,당일 (02/14),"7,944",1일전 (02/13),"7,917",1주일전 (02/07),"7,917",2주일전 (01/31),"7,944",1개월전,"8,228",1년전,"8,213",일평년,"8,004",2023-02-14
체리,425,수입(100g),0,상품,4,100g,당일 (02/14),"2,116",1일전 (02/13),"2,155",1주일전 (02/07),-,2주일전 (01/31),-,1개월전,-,1년전,-,일평년,-,2023-02-14
체리,425,수입(100g),0,중품,5,100g,당일 (02/14),"2,037",1일전 (02/13),"2,054",1주일전 (02/07),-,2주일전 (01/31),-,1개월전,-,1년전,-,일평년,-,2023-02-14
망고,428,수입(1개),0,상품,4,1개,당일 (02/14),"5,961",1일전 (02/13),"5,961",1주일전 (02/07),"6,358",2주일전 (01/31),"6,441",1개월전,"6,340",1년전,"5,655",일평년,"4,853",2023-02-14
아보카도,430,수입(1개),0,상품,4,1개,당일 (02/14),"2,104",1일전 (02/13),"2,063",1주일전 (02/07),"1,942",2주일전 (01/31),"1,963",1개월전,"2,028",1년전,-,일평년,-,2023-02-14
사과,411,후지(10개),5,상품,4,10개,당일 (02/15),"23,184",1일전 (02/14),"22,890",1주일전 (02/08),"22,495",2주일전 (02/01),"22,549",1개월전,"24,742",1년전,"26,120",일평년,"24,283",2023-02-15
사과,411,후지(10개),5,중품,5,10개,당일 (02/15),"16,918",1일전 (02/14),"16,790",1주일전 (02/08),"16,607",2주일전 (02/01),"16,708",1개월전,"15,925",1년전,"18,852",일평년,"16,896",2023-02-15
배,412,신고(10개),1,상품,4,10개,당일 (02/15),"30,778",1일전 (02/14),"30,811",1주일전 (02/08),"30,752",2주일전 (02/01),"31,101",1개월전,"28,088",1년전,"39,521",일평년,"37,107",2023-02-15
배,412,신고(10개),1,중품,5,10개,당일 (02/15),"22,439",1일전 (02/14),"22,716",1주일전 (02/08),"23,180",2주일전 (02/01),"23,008",1개월전,"22,735",1년전,"27,063",일평년,"24,231",2023-02-15
포도,414,샤인머스켓(2kg),12,L과,24,2kg,당일 (02/15),"23,184",1일전 (02/14),"23,351",1주일전 (02/08),"23,159",2주일전 (02/01),"22,470",1개월전,"26,305",1년전,"48,748",일평년,"44,327",2023-02-15
포도,414,샤인머스켓(2kg),12,M과,25,2kg,당일 (02/15),"21,862",1일전 (02/14),"21,714",1주일전 (02/08),"21,667",2주일전 (02/01),"21,703",1개월전,"22,114",1년전,-,일평년,-,2023-02-15
감귤,415,노지(10개),1,M과,15,10개,당일 (02/15),"3,500",1일전 (02/14),"3,495",1주일전 (02/08),"3,561",2주일전 (02/01),"3,459",1개월전,"3,333",1년전,"3,056",일평년,"2,817",2023-02-15
감귤,415,노지(10개),1,S과,16,10개,당일 (02/15),"2,935",1일전 (02/14),"2,935",1주일전 (02/08),"2,914",2주일전 (02/01),"2,888",1개월전,"2,728",1년전,"2,618",일평년,"2,456",2023-02-15
단감,416,단감(10개),0,상품,4,10개,당일 (02/15),"11,901",1일전 (02/14),"11,998",1주일전 (02/08),"11,378",2주일전 (02/01),"11,748",1개월전,"12,654",1년전,"15,365",일평년,"12,639",2023-02-15
단감,416,단감(10개),0,중품,5,10개,당일 (02/15),"8,331",1일전 (02/14),"8,188",1주일전 (02/08),"8,303",2주일전 (02/01),"8,281",1개월전,"8,664",1년전,"12,274",일평년,"10,050",2023-02-15
바나나,418,수입(100g),2,상품,4,100g,당일 (02/15),314,1일전 (02/14),314,1주일전 (02/08),321,2주일전 (02/01),314,1개월전,309,1년전,308,일평년,293,2023-02-15
바나나,418,수입(100g),2,중품,5,100g,당일 (02/15),295,1일전 (02/14),295,1주일전 (02/08),294,2주일전 (02/01),298,1개월전,269,1년전,286,일평년,263,2023-02-15
참다래,419,국산(10개),1,상품,4,10개,당일 (02/15),"9,342",1일전 (02/14),"9,342",1주일전 (02/08),"9,075",2주일전 (02/01),"9,241",1개월전,"9,410",1년전,"8,556",일평년,"6,734",2023-02-15
파인애플,420,수입(1개),2,상품,4,1개,당일 (02/15),"6,804",1일전 (02/14),"6,804",1주일전 (02/08),"6,796",2주일전 (02/01),"6,844",1개월전,"6,808",1년전,"6,128",일평년,"5,800",2023-02-15
레몬,424,수입(10개),0,상품,4,10개,당일 (02/15),"9,688",1일전 (02/14),"9,688",1주일전 (02/08),"9,679",2주일전 (02/01),"9,699",1개월전,"9,751",1년전,"10,359",일평년,"10,244",2023-02-15
레몬,424,수입(10개),0,중품,5,10개,당일 (02/15),"7,944",1일전 (02/14),"7,944",1주일전 (02/08),"7,917",2주일전 (02/01),"7,944",1개월전,"8,228",1년전,"8,217",일평년,"8,006",2023-02-15
체리,425,수입(100g),0,상품,4,100g,당일 (02/15),"2,114",1일전 (02/14),"2,116",1주일전 (02/08),"2,025",2주일전 (02/01),-,1개월전,-,1년전,-,일평년,-,2023-02-15
체리,425,수입(100g),0,중품,5,100g,당일 (02/15),"2,068",1일전 (02/14),"2,037",1주일전 (02/08),-,2주일전 (02/01),-,1개월전,-,1년전,-,일평년,-,2023-02-15
망고,428,수입(1개),0,상품,4,1개,당일 (02/15),"5,961",1일전 (02/14),"5,961",1주일전 (02/08),"6,370",2주일전 (02/01),"6,358",1개월전,"6,340",1년전,"5,672",일평년,"4,876",2023-02-15
아보카도,430,수입(1개),0,상품,4,1개,당일 (02/15),"2,104",1일전 (02/14),"2,104",1주일전 (02/08),"1,920",2주일전 (02/01),"1,963",1개월전,"2,028",1년전,-,일평년,-,2023-02-15
사과,411,후지(10개),5,상품,4,10개,당일 (02/16),"23,174",1일전 (02/15),"23,184",1주일전 (02/09),"22,927",2주일전 (02/02),"22,510",1개월전,"25,107",1년전,"26,065",일평년,"24,147",2023-02-16
사과,411,후지(10개),5,중품,5,10개,당일 (02/16),"16,523",1일전 (02/15),"16,918",1주일전 (02/09),"17,002",2주일전 (02/02),"16,655",1개월전,"15,957",1년전,"18,856",일평년,"16,931",2023-02-16
배,412,신고(10개),1,상품,4,10개,당일 (02/16),"30,391",1일전 (02/15),"30,778",1주일전 (02/09),"30,427",2주일전 (02/02),"31,323",1개월전,"28,336",1년전,"39,517",일평년,"37,082",2023-02-16
배,412,신고(10개),1,중품,5,10개,당일 (02/16),"22,386",1일전 (02/15),"22,439",1주일전 (02/09),"23,180",2주일전 (02/02),"22,767",1개월전,"22,732",1년전,"26,982",일평년,"24,256",2023-02-16
포도,414,샤인머스켓(2kg),12,L과,24,2kg,당일 (02/16),"22,966",1일전 (02/15),"23,184",1주일전 (02/09),"23,159",2주일전 (02/02),"22,963",1개월전,"26,330",1년전,"49,733",일평년,"44,323",2023-02-16
포도,414,샤인머스켓(2kg),12,M과,25,2kg,당일 (02/16),"21,431",1일전 (02/15),"21,862",1주일전 (02/09),"21,557",2주일전 (02/02),"21,719",1개월전,"22,078",1년전,-,일평년,-,2023-02-16
감귤,415,노지(10개),1,M과,15,10개,당일 (02/16),"3,526",1일전 (02/15),"3,500",1주일전 (02/09),"3,561",2주일전 (02/02),"3,444",1개월전,"3,326",1년전,"3,067",일평년,"2,819",2023-02-16
감귤,415,노지(10개),1,S과,16,10개,당일 (02/16),"2,920",1일전 (02/15),"2,935",1주일전 (02/09),"2,914",2주일전 (02/02),"2,847",1개월전,"2,723",1년전,"2,627",일평년,"2,428",2023-02-16
단감,416,단감(10개),0,상품,4,10개,당일 (02/16),"12,153",1일전 (02/15),"11,901",1주일전 (02/09),"11,483",2주일전 (02/02),"11,409",1개월전,"12,796",1년전,"15,540",일평년,"12,611",2023-02-16
단감,416,단감(10개),0,중품,5,10개,당일 (02/16),"8,135",1일전 (02/15),"8,331",1주일전 (02/09),"8,413",2주일전 (02/02),"8,302",1개월전,"8,229",1년전,"12,318",일평년,"9,879",2023-02-16
바나나,418,수입(100g),2,상품,4,100g,당일 (02/16),319,1일전 (02/15),314,1주일전 (02/09),321,2주일전 (02/02),317,1개월전,306,1년전,307,일평년,294,2023-02-16
바나나,418,수입(100g),2,중품,5,100g,당일 (02/16),292,1일전 (02/15),295,1주일전 (02/09),294,2주일전 (02/02),296,1개월전,270,1년전,286,일평년,263,2023-02-16
참다래,419,국산(10개),1,상품,4,10개,당일 (02/16),"9,264",1일전 (02/15),"9,342",1주일전 (02/09),"9,311",2주일전 (02/02),"9,325",1개월전,"9,409",1년전,"8,572",일평년,"6,738",2023-02-16
파인애플,420,수입(1개),2,상품,4,1개,당일 (02/16),"6,788",1일전 (02/15),"6,804",1주일전 (02/09),"6,804",2주일전 (02/02),"6,820",1개월전,"6,808",1년전,"6,128",일평년,"5,789",2023-02-16
레몬,424,수입(10개),0,상품,4,10개,당일 (02/16),"9,757",1일전 (02/15),"9,688",1주일전 (02/09),"9,679",2주일전 (02/02),"9,770",1개월전,"9,751",1년전,"10,278",일평년,"10,175",2023-02-16
레몬,424,수입(10개),0,중품,5,10개,당일 (02/16),"8,102",1일전 (02/15),"7,944",1주일전 (02/09),"7,917",2주일전 (02/02),"7,944",1개월전,"8,228",1년전,"8,222",일평년,"8,016",2023-02-16
체리,425,수입(100g),0,상품,4,100g,당일 (02/16),"1,989",1일전 (02/15),"2,114",1주일전 (02/09),"2,105",2주일전 (02/02),-,1개월전,-,1년전,-,일평년,-,2023-02-16
체리,425,수입(100g),0,중품,5,100g,당일 (02/16),-,1일전 (02/15),"2,068",1주일전 (02/09),"1,992",2주일전 (02/02),-,1개월전,-,1년전,-,일평년,-,2023-02-16
망고,428,수입(1개),0,상품,4,1개,당일 (02/16),"5,961",1일전 (02/15),"5,961",1주일전 (02/09),"5,961",2주일전 (02/02),"6,370",1개월전,"6,441",1년전,"5,704",일평년,"4,915",2023-02-16
아보카도,430,수입(1개),0,상품,4,1개,당일 (02/16),"2,104",1일전 (02/15),"2,104",1주일전 (02/09),"2,019",2주일전 (02/02),"1,963",1개월전,"2,024",1년전,-,일평년,-,2023-02-16
사과,411,후지(10개),5,상품,4,10개,당일 (02/17),"23,174",1일전 (02/16),"23,174",1주일전 (02/10),"23,102",2주일전 (02/03),"22,716",1개월전,"25,779",1년전,"26,167",일평년,"24,095",2023-02-17
사과,411,후지(10개),5,중품,5,10개,당일 (02/17),"16,449",1일전 (02/16),"16,523",1주일전 (02/10),"16,980",2주일전 (02/03),"16,572",1개월전,"15,899",1년전,"18,860",일평년,"17,019",2023-02-17
배,412,신고(10개),1,상품,4,10개,당일 (02/17),"30,391",1일전 (02/16),"30,391",1주일전 (02/10),"30,390",2주일전 (02/03),"31,239",1개월전,"28,550",1년전,"39,429",일평년,"37,326",2023-02-17
배,412,신고(10개),1,중품,5,10개,당일 (02/17),"22,342",1일전 (02/16),"22,386",1주일전 (02/10),"23,180",2주일전 (02/03),"22,668",1개월전,"22,767",1년전,"26,861",일평년,"24,532",2023-02-17
포도,414,샤인머스켓(2kg),12,L과,24,2kg,당일 (02/17),"22,966",1일전 (02/16),"22,966",1주일전 (02/10),"23,159",2주일전 (02/03),"22,963",1개월전,"25,866",1년전,"51,639",일평년,"44,197",2023-02-17
포도,414,샤인머스켓(2kg),12,M과,25,2kg,당일 (02/17),"21,566",1일전 (02/16),"21,431",1주일전 (02/10),"21,304",2주일전 (02/03),"21,719",1개월전,"21,904",1년전,-,일평년,-,2023-02-17
감귤,415,노지(10개),1,M과,15,10개,당일 (02/17),"3,455",1일전 (02/16),"3,526",1주일전 (02/10),"3,577",2주일전 (02/03),"3,469",1개월전,"3,332",1년전,"3,079",일평년,"2,821",2023-02-17
감귤,415,노지(10개),1,S과,16,10개,당일 (02/17),"2,856",1일전 (02/16),"2,920",1주일전 (02/10),"2,929",2주일전 (02/03),"2,888",1개월전,"2,738",1년전,"2,635",일평년,"2,430",2023-02-17
단감,416,단감(10개),0,상품,4,10개,당일 (02/17),"11,752",1일전 (02/16),"12,153",1주일전 (02/10),"11,717",2주일전 (02/03),"11,280",1개월전,"12,769",1년전,"15,538",일평년,"12,553",2023-02-17
단감,416,단감(10개),0,중품,5,10개,당일 (02/17),"8,236",1일전 (02/16),"8,135",1주일전 (02/10),"8,074",2주일전 (02/03),"8,302",1개월전,"8,285",1년전,"12,362",일평년,"9,846",2023-02-17
바나나,418,수입(100g),2,상품,4,100g,당일 (02/17),319,1일전 (02/16),319,1주일전 (02/10),319,2주일전 (02/03),317,1개월전,307,1년전,306,일평년,296,2023-02-17
바나나,418,수입(100g),2,중품,5,100g,당일 (02/17),292,1일전 (02/16),292,1주일전 (02/10),294,2주일전 (02/03),296,1개월전,274,1년전,286,일평년,264,2023-02-17
