item_name,kind_name,rank,unit,day1,dpr1,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7,date,item_code,kind_code,rank_code
갈치,국산(냉동)(1마리),中,1마리,당일 (05/31),"5,288",1일전 (05/30),"5,337",1주일전 (05/24),"4,416",2주일전 (05/17),"5,346",1개월전,"5,253",1년전,-,일평년,-,2023-05-31,,,
조기,참조기(냉동)(1마리),中,1마리,당일 (05/31),"1,281",1일전 (05/30),"1,281",1주일전 (05/24),"1,361",2주일전 (05/17),"1,404",1개월전,"1,310",1년전,-,일평년,-,2023-05-31,,,
조기,참조기(냉동)(1마리),小,1마리,당일 (05/31),927,1일전 (05/30),927,1주일전 (05/24),"1,114",2주일전 (05/17),"1,046",1개월전,"1,074",1년전,-,일평년,-,2023-05-31,,,
명태,냉동(원양수입통합)(1마리),大,1마리,당일 (05/31),"3,911",1일전 (05/30),"3,906",1주일전 (05/24),"3,876",2주일전 (05/17),"3,844",1개월전,"3,758",1년전,-,일평년,-,2023-05-31,,,
물오징어,연근해(신선 냉장)(1마리),小,1마리,당일 (05/31),"4,817",1일전 (05/30),"4,759",1주일전 (05/24),"4,709",2주일전 (05/17),"5,058",1개월전,-,1년전,-,일평년,-,2023-05-31,,,
물오징어,연근해(냉동)(1마리),中,1마리,당일 (05/31),"5,084",1일전 (05/30),"5,050",1주일전 (05/24),"5,357",2주일전 (05/17),"5,501",1개월전,"5,193",1년전,-,일평년,-,2023-05-31,,,
물오징어,연근해(냉동)(1마리),小,1마리,당일 (05/31),"4,144",1일전 (05/30),"4,041",1주일전 (05/24),"4,230",2주일전 (05/17),"4,059",1개월전,"3,566",1년전,-,일평년,-,2023-05-31,,,
물오징어,원양(냉동)(1마리),中,1마리,당일 (05/31),"3,647",1일전 (05/30),"3,647",1주일전 (05/24),"3,647",2주일전 (05/17),"4,246",1개월전,"4,241",1년전,-,일평년,-,2023-05-31,,,
물오징어,원양(냉동)(1마리),小,1마리,당일 (05/31),-,1일전 (05/30),-,1주일전 (05/24),-,2주일전 (05/17),"3,393",1개월전,"2,827",1년전,-,일평년,-,2023-05-31,,,
건멸치,건멸치(100g),중멸,100g,당일 (05/31),"2,636",1일전 (05/30),"2,627",1주일전 (05/24),"2,638",2주일전 (05/17),"2,933",1개월전,"2,855",1년전,"2,835",일평년,"2,697",2023-05-31,,,
건오징어,건오징어(10마리),중품,10마리,당일 (05/31),"66,375",1일전 (05/30),"66,375",1주일전 (05/24),"66,153",2주일전 (05/17),"67,446",1개월전,"67,557",1년전,"63,800",일평년,"59,473",2023-05-31,,,
김,마른김(10장),중품,10장,당일 (05/31),"1,030",1일전 (05/30),"1,030",1주일전 (05/24),"1,030",2주일전 (05/17),"1,024",1개월전,"1,012",1년전,925,일평년,955,2023-05-31,,,
김,얼구운김(10장),중품,10장,당일 (05/31),"1,654",1일전 (05/30),"1,653",1주일전 (05/24),"1,658",2주일전 (05/17),"1,660",1개월전,"1,662",1년전,"1,637",일평년,"1,538",2023-05-31,,,
건미역,건미역(100g),상품,100g,당일 (05/31),"3,108",1일전 (05/30),"3,108",1주일전 (05/24),"3,119",2주일전 (05/17),"3,119",1개월전,"2,885",1년전,"2,950",일평년,"2,884",2023-05-31,,,
수입조기,부세수입(냉동)(1마리),중품,1마리,당일 (05/31),"3,861",1일전 (05/30),"3,861",1주일전 (05/24),"3,889",2주일전 (05/17),"3,869",1개월전,"3,860",1년전,"3,773",일평년,"4,125",2023-05-31,,,
새우젓,새우젓(1kg),상품,1kg,당일 (05/31),"17,179",1일전 (05/30),"17,179",1주일전 (05/24),"17,179",2주일전 (05/17),"17,333",1개월전,"17,348",1년전,"21,416",일평년,"20,552",2023-05-31,,,
멸치액젓,멸치액젓(1kg),상품,1kg,당일 (05/31),"5,810",1일전 (05/30),"5,810",1주일전 (05/24),"5,810",2주일전 (05/17),"5,803",1개월전,"5,815",1년전,"5,451",일평년,"5,022",2023-05-31,,,
굵은소금,굵은소금(5kg),상품,5kg,당일 (05/31),"12,504",1일전 (05/30),"12,504",1주일전 (05/24),"12,499",2주일전 (05/17),"12,500",1개월전,"12,439",1년전,"11,183",일평년,"7,794",2023-05-31,,,
전복,전복(5마리),중품,5마리,당일 (05/31),"13,438",1일전 (05/30),"12,798",1주일전 (05/24),"14,672",2주일전 (05/17),"14,465",1개월전,"13,406",1년전,"16,736",일평년,"15,563",2023-05-31,,,
새우,흰다리(수입)(10마리),중품,10마리,당일 (05/31),"4,699",1일전 (05/30),"4,747",1주일전 (05/24),"4,995",2주일전 (05/17),"4,611",1개월전,"4,390",1년전,"4,573",일평년,"4,534",2023-05-31,,,
고등어,국산(염장)(1마리),중품,2마리,당일 (06/01),"2,136",1일전 (05/31),"2,136",1주일전 (05/25),"2,099",2주일전 (05/18),"2,002",1개월전,"1,994",1년전,"1,844",일평년,"1,626",2023-06-01,,,
고등어,국산(신선 냉장)(1마리),大,1마리,당일 (06/01),"4,862",1일전 (05/31),"4,878",1주일전 (05/25),"4,971",2주일전 (05/18),"4,893",1개월전,"5,049",1년전,-,일평년,-,2023-06-01,,,
고등어,국산(신선 냉장)(1마리),中,1마리,당일 (06/01),-,1일전 (05/31),"2,693",1주일전 (05/25),"2,827",2주일전 (05/18),-,1개월전,-,1년전,-,일평년,-,2023-06-01,,,
고등어,국산(냉동)(1마리),大,1마리,당일 (06/01),"4,442",1일전 (05/31),"4,749",1주일전 (05/25),"4,488",2주일전 (05/18),"4,677",1개월전,"4,154",1년전,-,일평년,-,2023-06-01,,,
꽁치,냉동(수입)(5마리),중품,5마리,당일 (06/01),"6,474",1일전 (05/31),"6,474",1주일전 (05/25),"6,443",2주일전 (05/18),"6,604",1개월전,"6,641",1년전,"5,939",일평년,"4,092",2023-06-01,,,
갈치,국산(냉장)(1마리),中,1마리,당일 (06/01),"7,424",1일전 (05/31),"7,445",1주일전 (05/25),"7,538",2주일전 (05/18),"8,539",1개월전,"9,418",1년전,-,일평년,-,2023-06-01,,,
갈치,국산(냉동)(1마리),中,1마리,당일 (06/01),"4,628",1일전 (05/31),"5,288",1주일전 (05/25),"5,298",2주일전 (05/18),"5,036",1개월전,"5,253",1년전,-,일평년,-,2023-06-01,,,
조기,참조기(냉동)(1마리),中,1마리,당일 (06/01),"1,227",1일전 (05/31),"1,281",1주일전 (05/25),"1,299",2주일전 (05/18),"1,404",1개월전,"1,310",1년전,-,일평년,-,2023-06-01,,,
조기,참조기(냉동)(1마리),小,1마리,당일 (06/01),"1,112",1일전 (05/31),927,1주일전 (05/25),942,2주일전 (05/18),"1,103",1개월전,"1,074",1년전,-,일평년,-,2023-06-01,,,
명태,냉동(원양수입통합)(1마리),大,1마리,당일 (06/01),"3,800",1일전 (05/31),"3,911",1주일전 (05/25),"3,872",2주일전 (05/18),"3,837",1개월전,"3,758",1년전,-,일평년,-,2023-06-01,,,
물오징어,연근해(신선 냉장)(1마리),小,1마리,당일 (06/01),"4,249",1일전 (05/31),"4,817",1주일전 (05/25),"5,057",2주일전 (05/18),-,1개월전,-,1년전,-,일평년,-,2023-06-01,,,
물오징어,연근해(냉동)(1마리),中,1마리,당일 (06/01),"4,551",1일전 (05/31),"5,084",1주일전 (05/25),"5,386",2주일전 (05/18),"5,562",1개월전,"5,193",1년전,-,일평년,-,2023-06-01,,,
물오징어,연근해(냉동)(1마리),小,1마리,당일 (06/01),-,1일전 (05/31),"4,144",1주일전 (05/25),"4,066",2주일전 (05/18),"4,177",1개월전,"3,566",1년전,-,일평년,-,2023-06-01,,,
물오징어,원양(냉동)(1마리),中,1마리,당일 (06/01),"3,974",1일전 (05/31),"3,647",1주일전 (05/25),"3,684",2주일전 (05/18),"3,647",1개월전,"4,241",1년전,-,일평년,-,2023-06-01,,,
물오징어,원양(냉동)(1마리),小,1마리,당일 (06/01),"2,588",1일전 (05/31),-,1주일전 (05/25),-,2주일전 (05/18),"2,948",1개월전,"2,827",1년전,-,일평년,-,2023-06-01,,,
건멸치,건멸치(100g),중멸,100g,당일 (06/01),"2,829",1일전 (05/31),"2,636",1주일전 (05/25),"2,638",2주일전 (05/18),"2,638",1개월전,"2,855",1년전,"2,833",일평년,"2,707",2023-06-01,,,
건오징어,건오징어(10마리),중품,10마리,당일 (06/01),"67,764",1일전 (05/31),"66,375",1주일전 (05/25),"65,904",2주일전 (05/18),"66,311",1개월전,"67,557",1년전,"63,961",일평년,"59,529",2023-06-01,,,
김,마른김(10장),중품,10장,당일 (06/01),"1,010",1일전 (05/31),"1,030",1주일전 (05/25),"1,030",2주일전 (05/18),"1,030",1개월전,"1,012",1년전,926,일평년,956,2023-06-01,,,
김,얼구운김(10장),중품,10장,당일 (06/01),"1,654",1일전 (05/31),"1,654",1주일전 (05/25),"1,658",2주일전 (05/18),"1,656",1개월전,"1,662",1년전,"1,638",일평년,"1,537",2023-06-01,,,
건미역,건미역(100g),상품,100g,당일 (06/01),"3,108",1일전 (05/31),"3,108",1주일전 (05/25),"3,108",2주일전 (05/18),"3,113",1개월전,"2,885",1년전,"2,950",일평년,"2,883",2023-06-01,,,
수입조기,부세수입(냉동)(1마리),중품,1마리,당일 (06/01),"3,861",1일전 (05/31),"3,861",1주일전 (05/25),"3,861",2주일전 (05/18),"3,921",1개월전,"3,860",1년전,"3,771",일평년,"4,130",2023-06-01,,,
새우젓,새우젓(1kg),상품,1kg,당일 (06/01),"17,206",1일전 (05/31),"17,179",1주일전 (05/25),"17,179",2주일전 (05/18),"17,190",1개월전,"17,348",1년전,"21,406",일평년,"20,555",2023-06-01,,,
멸치액젓,멸치액젓(1kg),상품,1kg,당일 (06/01),"5,810",1일전 (05/31),"5,810",1주일전 (05/25),"5,810",2주일전 (05/18),"5,810",1개월전,"5,815",1년전,"5,451",일평년,"5,023",2023-06-01,,,
굵은소금,굵은소금(5kg),상품,5kg,당일 (06/01),"12,504",1일전 (05/31),"12,504",1주일전 (05/25),"12,503",2주일전 (05/18),"12,500",1개월전,"12,439",1년전,"11,187",일평년,"7,799",2023-06-01,,,
전복,전복(5마리),중품,5마리,당일 (06/01),"14,416",1일전 (05/31),"13,438",1주일전 (05/25),"12,475",2주일전 (05/18),"14,688",1개월전,"13,406",1년전,"16,716",일평년,"15,550",2023-06-01,,,
새우,흰다리(수입)(10마리),중품,10마리,당일 (06/01),"4,581",1일전 (05/31),"4,699",1주일전 (05/25),"4,781",2주일전 (05/18),"4,849",1개월전,"4,390",1년전,"4,567",일평년,"4,524",2023-06-01,,,
고등어,국산(염장)(1마리),중품,2마리,당일 (06/02),"2,178",1일전 (06/01),"2,136",1주일전 (05/26),"2,099",2주일전 (05/19),"2,081",1개월전,"1,992",1년전,"1,844",일평년,"1,638",2023-06-02,,,
고등어,국산(신선 냉장)(1마리),大,1마리,당일 (06/02),"4,908",1일전 (06/01),"4,862",1주일전 (05/26),"4,996",2주일전 (05/19),"4,677",1개월전,"5,067",1년전,-,일평년,-,2023-06-02,,,
고등어,국산(신선 냉장)(1마리),中,1마리,당일 (06/02),"3,026",1일전 (06/01),-,1주일전 (05/26),"2,876",2주일전 (05/19),"3,200",1개월전,-,1년전,-,일평년,-,2023-06-02,,,
고등어,국산(냉동)(1마리),大,1마리,당일 (06/02),"4,277",1일전 (06/01),"4,442",1주일전 (05/26),"4,636",2주일전 (05/19),"4,742",1개월전,"4,128",1년전,-,일평년,-,2023-06-02,,,
꽁치,냉동(수입)(5마리),중품,5마리,당일 (06/02),"6,474",1일전 (06/01),"6,474",1주일전 (05/26),"6,474",2주일전 (05/19),"6,634",1개월전,"6,612",1년전,"5,923",일평년,"4,110",2023-06-02,,,
갈치,국산(냉장)(1마리),中,1마리,당일 (06/02),"7,213",1일전 (06/01),"7,424",1주일전 (05/26),"7,469",2주일전 (05/19),"8,426",1개월전,"9,391",1년전,-,일평년,-,2023-06-02,,,
갈치,국산(냉동)(1마리),中,1마리,당일 (06/02),"4,526",1일전 (06/01),"4,628",1주일전 (05/26),"5,288",2주일전 (05/19),"5,018",1개월전,"5,292",1년전,-,일평년,-,2023-06-02,,,
조기,참조기(냉동)(1마리),中,1마리,당일 (06/02),"1,213",1일전 (06/01),"1,227",1주일전 (05/26),"1,286",2주일전 (05/19),"1,361",1개월전,"1,310",1년전,-,일평년,-,2023-06-02,,,
조기,참조기(냉동)(1마리),小,1마리,당일 (06/02),"1,088",1일전 (06/01),"1,112",1주일전 (05/26),942,2주일전 (05/19),"1,114",1개월전,"1,084",1년전,-,일평년,-,2023-06-02,,,
명태,냉동(원양수입통합)(1마리),大,1마리,당일 (06/02),"3,793",1일전 (06/01),"3,800",1주일전 (05/26),"3,872",2주일전 (05/19),"3,857",1개월전,"3,787",1년전,-,일평년,-,2023-06-02,,,
물오징어,연근해(신선 냉장)(1마리),小,1마리,당일 (06/02),"4,301",1일전 (06/01),"4,249",1주일전 (05/26),"4,988",2주일전 (05/19),"5,114",1개월전,-,1년전,-,일평년,-,2023-06-02,,,
물오징어,연근해(냉동)(1마리),中,1마리,당일 (06/02),"4,796",1일전 (06/01),"4,551",1주일전 (05/26),"5,192",2주일전 (05/19),"5,396",1개월전,"5,193",1년전,-,일평년,-,2023-06-02,,,
물오징어,연근해(냉동)(1마리),小,1마리,당일 (06/02),"3,994",1일전 (06/01),-,1주일전 (05/26),"4,066",2주일전 (05/19),"4,014",1개월전,"3,586",1년전,-,일평년,-,2023-06-02,,,
물오징어,원양(냉동)(1마리),中,1마리,당일 (06/02),"3,920",1일전 (06/01),"3,974",1주일전 (05/26),"3,684",2주일전 (05/19),"3,647",1개월전,"4,139",1년전,-,일평년,-,2023-06-02,,,
물오징어,원양(냉동)(1마리),小,1마리,당일 (06/02),"2,488",1일전 (06/01),"2,588",1주일전 (05/26),-,2주일전 (05/19),"2,943",1개월전,"2,863",1년전,-,일평년,-,2023-06-02,,,
건멸치,건멸치(100g),중멸,100g,당일 (06/02),"2,836",1일전 (06/01),"2,829",1주일전 (05/26),"2,638",2주일전 (05/19),"2,638",1개월전,"2,855",1년전,"2,831",일평년,"2,741",2023-06-02,,,
건오징어,건오징어(10마리),중품,10마리,당일 (06/02),"67,805",1일전 (06/01),"67,764",1주일전 (05/26),"65,904",2주일전 (05/19),"66,153",1개월전,"67,594",1년전,"64,122",일평년,"59,592",2023-06-02,,,
김,마른김(10장),중품,10장,당일 (06/02),"1,010",1일전 (06/01),"1,010",1주일전 (05/26),"1,030",2주일전 (05/19),"1,030",1개월전,"1,013",1년전,926,일평년,956,2023-06-02,,,
김,얼구운김(10장),중품,10장,당일 (06/02),"1,654",1일전 (06/01),"1,654",1주일전 (05/26),"1,658",2주일전 (05/19),"1,657",1개월전,"1,662",1년전,"1,638",일평년,"1,535",2023-06-02,,,
건미역,건미역(100g),상품,100g,당일 (06/02),"3,108",1일전 (06/01),"3,108",1주일전 (05/26),"3,108",2주일전 (05/19),"3,113",1개월전,"2,885",1년전,"2,950",일평년,"2,884",2023-06-02,,,
수입조기,부세수입(냉동)(1마리),중품,1마리,당일 (06/02),"3,889",1일전 (06/01),"3,861",1주일전 (05/26),"3,861",2주일전 (05/19),"3,889",1개월전,"3,861",1년전,"3,772",일평년,"4,135",2023-06-02,,,
새우젓,새우젓(1kg),상품,1kg,당일 (06/02),"17,206",1일전 (06/01),"17,206",1주일전 (05/26),"17,179",2주일전 (05/19),"17,152",1개월전,"17,348",1년전,"21,403",일평년,"20,553",2023-06-02,,,
멸치액젓,멸치액젓(1kg),상품,1kg,당일 (06/02),"5,815",1일전 (06/01),"5,810",1주일전 (05/26),"5,810",2주일전 (05/19),"5,810",1개월전,"5,815",1년전,"5,451",일평년,"5,024",2023-06-02,,,
굵은소금,굵은소금(5kg),상품,5kg,당일 (06/02),"12,504",1일전 (06/01),"12,504",1주일전 (05/26),"12,504",2주일전 (05/19),"12,500",1개월전,"12,444",1년전,"11,189",일평년,"7,803",2023-06-02,,,
전복,전복(5마리),중품,5마리,당일 (06/02),"14,096",1일전 (06/01),"14,416",1주일전 (05/26),"12,449",2주일전 (05/19),"14,688",1개월전,"13,643",1년전,"16,686",일평년,"15,554",2023-06-02,,,
새우,흰다리(수입)(10마리),중품,10마리,당일 (06/02),"4,594",1일전 (06/01),"4,581",1주일전 (05/26),"4,781",2주일전 (05/19),"4,881",1개월전,"4,378",1년전,"4,586",일평년,"4,514",2023-06-02,,,
고등어,국산(염장)(1마리),중품,2마리,당일 (06/03),-,1일전 (06/02),"2,178",1주일전 (05/27),-,2주일전 (05/20),-,1개월전,"1,992",1년전,"1,844",일평년,"1,638",2023-06-03,,,
고등어,국산(신선 냉장)(1마리),大,1마리,당일 (06/03),-,1일전 (06/02),"4,908",1주일전 (05/27),-,2주일전 (05/20),-,1개월전,"5,067",1년전,-,일평년,-,2023-06-03,,,
고등어,국산(신선 냉장)(1마리),中,1마리,당일 (06/03),-,1일전 (06/02),"3,026",1주일전 (05/27),-,2주일전 (05/20),-,1개월전,-,1년전,-,일평년,-,2023-06-03,,,
고등어,국산(냉동)(1마리),大,1마리,당일 (06/03),-,1일전 (06/02),"4,277",1주일전 (05/27),-,2주일전 (05/20),-,1개월전,"4,128",1년전,-,일평년,-,2023-06-03,,,
꽁치,냉동(수입)(5마리),중품,5마리,당일 (06/03),-,1일전 (06/02),"6,474",1주일전 (05/27),-,2주일전 (05/20),-,1개월전,"6,612",1년전,"5,923",일평년,"4,110",2023-06-03,,,
갈치,국산(냉장)(1마리),中,1마리,당일 (06/03),-,1일전 (06/02),"7,213",1주일전 (05/27),-,2주일전 (05/20),-,1개월전,"9,391",1년전,-,일평년,-,2023-06-03,,,
갈치,국산(냉동)(1마리),中,1마리,당일 (06/03),-,1일전 (06/02),"4,526",1주일전 (05/27),-,2주일전 (05/20),-,1개월전,"5,292",1년전,-,일평년,-,2023-06-03,,,
조기,참조기(냉동)(1마리),中,1마리,당일 (06/03),-,1일전 (06/02),"1,213",1주일전 (05/27),-,2주일전 (05/20),-,1개월전,"1,310",1년전,-,일평년,-,2023-06-03,,,
조기,참조기(냉동)(1마리),小,1마리,당일 (06/03),-,1일전 (06/02),"1,088",1주일전 (05/27),-,2주일전 (05/20),-,1개월전,"1,084",1년전,-,일평년,-,2023-06-03,,,
명태,냉동(원양수입통합)(1마리),大,1마리,당일 (06/03),-,1일전 (06/02),"3,793",1주일전 (05/27),-,2주일전 (05/20),-,1개월전,"3,787",1년전,-,일평년,-,2023-06-03,,,
물오징어,연근해(신선 냉장)(1마리),小,1마리,당일 (06/03),-,1일전 (06/02),"4,301",1주일전 (05/27),-,2주일전 (05/20),-,1개월전,-,1년전,-,일평년,-,2023-06-03,,,
물오징어,연근해(냉동)(1마리),中,1마리,당일 (06/03),-,1일전 (06/02),"4,796",1주일전 (05/27),-,2주일전 (05/20),-,1개월전,"5,193",1년전,-,일평년,-,2023-06-03,,,
물오징어,연근해(냉동)(1마리),小,1마리,당일 (06/03),-,1일전 (06/02),"3,994",1주일전 (05/27),-,2주일전 (05/20),-,1개월전,"3,586",1년전,-,일평년,-,2023-06-03,,,
물오징어,원양(냉동)(1마리),中,1마리,당일 (06/03),-,1일전 (06/02),"3,920",1주일전 (05/27),-,2주일전 (05/20),-,1개월전,"4,139",1년전,-,일평년,-,2023-06-03,,,
물오징어,원양(냉동)(1마리),小,1마리,당일 (06/03),-,1일전 (06/02),"2,488",1주일전 (05/27),-,2주일전 (05/20),-,1개월전,"2,863",1년전,-,일평년,-,2023-06-03,,,
건멸치,건멸치(100g),중멸,100g,당일 (06/03),-,1일전 (06/02),"2,836",1주일전 (05/27),-,2주일전 (05/20),-,1개월전,"2,855",1년전,"2,831",일평년,"2,741",2023-06-03,,,
건오징어,건오징어(10마리),중품,10마리,당일 (06/03),-,1일전 (06/02),"67,805",1주일전 (05/27),-,2주일전 (05/20),-,1개월전,"67,594",1년전,"64,122",일평년,"59,592",2023-06-03,,,
김,마른김(10장),중품,10장,당일 (06/03),-,1일전 (06/02),"1,010",1주일전 (05/27),-,2주일전 (05/20),-,1개월전,"1,013",1년전,926,일평년,956,2023-06-03,,,
김,얼구운김(10장),중품,10장,당일 (06/03),-,1일전 (06/02),"1,654",1주일전 (05/27),-,2주일전 (05/20),-,1개월전,"1,662",1년전,"1,638",일평년,"1,535",2023-06-03,,,
건미역,건미역(100g),상품,100g,당일 (06/03),-,1일전 (06/02),"3,108",1주일전 (05/27),-,2주일전 (05/20),-,1개월전,"2,885",1년전,"2,950",일평년,"2,884",2023-06-03,,,
수입조기,부세수입(냉동)(1마리),중품,1마리,당일 (06/03),-,1일전 (06/02),"3,889",1주일전 (05/27),-,2주일전 (05/20),-,1개월전,"3,861",1년전,"3,772",일평년,"4,135",2023-06-03,,,
새우젓,새우젓(1kg),상품,1kg,당일 (06/03),-,1일전 (06/02),"17,206",1주일전 (05/27),-,2주일전 (05/20),-,1개월전,"17,348",1년전,"21,403",일평년,"20,553",2023-06-03,,,
멸치액젓,멸치액젓(1kg),상품,1kg,당일 (06/03),-,1일전 (06/02),"5,815",1주일전 (05/27),-,2주일전 (05/20),-,1개월전,"5,815",1년전,"5,451",일평년,"5,024",2023-06-03,,,
굵은소금,굵은소금(5kg),상품,5kg,당일 (06/03),-,1일전 (06/02),"12,504",1주일전 (05/27),-,2주일전 (05/20),-,1개월전,"12,444",1년전,"11,189",일평년,"7,803",2023-06-03,,,
전복,전복(5마리),중품,5마리,당일 (06/03),-,1일전 (06/02),"14,096",1주일전 (05/27),-,2주일전 (05/20),-,1개월전,"13,643",1년전,"16,686",일평년,"15,554",2023-06-03,,,
새우,흰다리(수입)(10마리),중품,10마리,당일 (06/03),-,1일전 (06/02),"4,594",1주일전 (05/27),-,2주일전 (05/20),-,1개월전,"4,378",1년전,"4,586",일평년,"4,514",2023-06-03,,,
고등어,국산(염장)(1마리),중품,2마리,당일 (06/05),"2,178",1일전 (06/04),-,1주일전 (05/29),-,2주일전 (05/22),"2,090",1개월전,"1,953",1년전,"1,844",일평년,"1,639",2023-06-05,,,
고등어,국산(신선 냉장)(1마리),大,1마리,당일 (06/05),"4,925",1일전 (06/04),-,1주일전 (05/29),-,2주일전 (05/22),"4,957",1개월전,"5,105",1년전,-,일평년,-,2023-06-05,,,
고등어,국산(신선 냉장)(1마리),中,1마리,당일 (06/05),"3,186",1일전 (06/04),-,1주일전 (05/29),-,2주일전 (05/22),-,1개월전,-,1년전,-,일평년,-,2023-06-05,,,
고등어,국산(냉동)(1마리),大,1마리,당일 (06/05),"4,508",1일전 (06/04),-,1주일전 (05/29),-,2주일전 (05/22),"4,766",1개월전,"4,287",1년전,-,일평년,-,2023-06-05,,,
꽁치,냉동(수입)(5마리),중품,5마리,당일 (06/05),"6,474",1일전 (06/04),-,1주일전 (05/29),-,2주일전 (05/22),"6,634",1개월전,"6,614",1년전,"5,858",일평년,"4,102",2023-06-05,,,
갈치,국산(냉장)(1마리),中,1마리,당일 (06/05),"7,289",1일전 (06/04),-,1주일전 (05/29),-,2주일전 (05/22),"8,387",1개월전,"9,283",1년전,-,일평년,-,2023-06-05,,,
갈치,국산(냉동)(1마리),中,1마리,당일 (06/05),"4,582",1일전 (06/04),-,1주일전 (05/29),-,2주일전 (05/22),"4,676",1개월전,"5,414",1년전,-,일평년,-,2023-06-05,,,
조기,참조기(냉동)(1마리),中,1마리,당일 (06/05),"1,213",1일전 (06/04),-,1주일전 (05/29),-,2주일전 (05/22),"1,361",1개월전,"1,323",1년전,-,일평년,-,2023-06-05,,,
조기,참조기(냉동)(1마리),小,1마리,당일 (06/05),"1,088",1일전 (06/04),-,1주일전 (05/29),-,2주일전 (05/22),"1,114",1개월전,"1,098",1년전,-,일평년,-,2023-06-05,,,
명태,냉동(원양수입통합)(1마리),大,1마리,당일 (06/05),"3,911",1일전 (06/04),-,1주일전 (05/29),-,2주일전 (05/22),"3,842",1개월전,"3,774",1년전,-,일평년,-,2023-06-05,,,
물오징어,연근해(신선 냉장)(1마리),小,1마리,당일 (06/05),"4,409",1일전 (06/04),-,1주일전 (05/29),-,2주일전 (05/22),-,1개월전,-,1년전,-,일평년,-,2023-06-05,,,
물오징어,연근해(냉동)(1마리),中,1마리,당일 (06/05),"4,839",1일전 (06/04),-,1주일전 (05/29),-,2주일전 (05/22),"5,414",1개월전,"5,231",1년전,-,일평년,-,2023-06-05,,,
물오징어,연근해(냉동)(1마리),小,1마리,당일 (06/05),"4,094",1일전 (06/04),-,1주일전 (05/29),-,2주일전 (05/22),"4,233",1개월전,"3,791",1년전,-,일평년,-,2023-06-05,,,
물오징어,원양(냉동)(1마리),中,1마리,당일 (06/05),"3,920",1일전 (06/04),-,1주일전 (05/29),-,2주일전 (05/22),"3,647",1개월전,"4,209",1년전,-,일평년,-,2023-06-05,,,
물오징어,원양(냉동)(1마리),小,1마리,당일 (06/05),"2,548",1일전 (06/04),-,1주일전 (05/29),-,2주일전 (05/22),"3,000",1개월전,"2,877",1년전,-,일평년,-,2023-06-05,,,
건멸치,건멸치(100g),중멸,100g,당일 (06/05),"2,836",1일전 (06/04),-,1주일전 (05/29),-,2주일전 (05/22),"2,638",1개월전,"2,857",1년전,"2,785",일평년,"2,751",2023-06-05,,,
건오징어,건오징어(10마리),중품,10마리,당일 (06/05),"67,805",1일전 (06/04),-,1주일전 (05/29),-,2주일전 (05/22),"66,153",1개월전,"68,206",1년전,"64,766",일평년,"59,768",2023-06-05,,,
김,마른김(10장),중품,10장,당일 (06/05),"1,010",1일전 (06/04),-,1주일전 (05/29),-,2주일전 (05/22),"1,030",1개월전,"1,018",1년전,928,일평년,957,2023-06-05,,,
김,얼구운김(10장),중품,10장,당일 (06/05),"1,654",1일전 (06/04),-,1주일전 (05/29),-,2주일전 (05/22),"1,658",1개월전,"1,662",1년전,"1,639",일평년,"1,524",2023-06-05,,,
건미역,건미역(100g),상품,100g,당일 (06/05),"3,102",1일전 (06/04),-,1주일전 (05/29),-,2주일전 (05/22),"3,117",1개월전,"2,889",1년전,"2,950",일평년,"2,891",2023-06-05,,,
수입조기,부세수입(냉동)(1마리),중품,1마리,당일 (06/05),"3,889",1일전 (06/04),-,1주일전 (05/29),-,2주일전 (05/22),"3,914",1개월전,"3,877",1년전,"3,766",일평년,"4,154",2023-06-05,,,
새우젓,새우젓(1kg),상품,1kg,당일 (06/05),"17,206",1일전 (06/04),-,1주일전 (05/29),-,2주일전 (05/22),"17,152",1개월전,"17,341",1년전,"21,391",일평년,"20,551",2023-06-05,,,
멸치액젓,멸치액젓(1kg),상품,1kg,당일 (06/05),"5,815",1일전 (06/04),-,1주일전 (05/29),-,2주일전 (05/22),"5,810",1개월전,"5,811",1년전,"5,450",일평년,"5,039",2023-06-05,,,
굵은소금,굵은소금(5kg),상품,5kg,당일 (06/05),"12,504",1일전 (06/04),-,1주일전 (05/29),-,2주일전 (05/22),"12,499",1개월전,"12,459",1년전,"11,229",일평년,"7,806",2023-06-05,,,
전복,전복(5마리),중품,5마리,당일 (06/05),"14,137",1일전 (06/04),-,1주일전 (05/29),-,2주일전 (05/22),"14,608",1개월전,"14,233",1년전,"16,728",일평년,"15,477",2023-06-05,,,
새우,흰다리(수입)(10마리),중품,10마리,당일 (06/05),"4,594",1일전 (06/04),-,1주일전 (05/29),-,2주일전 (05/22),"4,995",1개월전,"4,358",1년전,"4,640",일평년,"4,531",2023-06-05,,,
고등어,국산(염장)(1마리),중품,2마리,당일 (06/06),-,1일전 (06/05),"2,178",1주일전 (05/30),"2,161",2주일전 (05/23),"2,099",1개월전,"1,953",1년전,"1,844",일평년,"1,639",2023-06-06,,,
고등어,국산(신선 냉장)(1마리),大,1마리,당일 (06/06),-,1일전 (06/05),"4,925",1주일전 (05/30),"5,063",2주일전 (05/23),"4,878",1개월전,"5,105",1년전,-,일평년,-,2023-06-06,,,
