item_name,kind_name,rank,unit,day1,dpr1,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7,date,item_code,kind_code,rank_code
팽이버섯,팽이버섯(150g),상품,150g,당일 (03/06),612,1일전 (03/05),-,1주일전 (02/27),593,2주일전 (02/20),596,1개월전,600,1년전,575,일평년,527,2023-03-06,,,
새송이버섯,새송이버섯(100g),상품,100g,당일 (03/06),615,1일전 (03/05),-,1주일전 (02/27),628,2주일전 (02/20),619,1개월전,639,1년전,568,일평년,533,2023-03-06,,,
새송이버섯,새송이버섯(100g),중품,100g,당일 (03/06),432,1일전 (03/05),-,1주일전 (02/27),417,2주일전 (02/20),438,1개월전,459,1년전,453,일평년,438,2023-03-06,,,
호두,수입(100g),중품,100g,당일 (03/06),"1,283",1일전 (03/05),-,1주일전 (02/27),"1,383",2주일전 (02/20),"1,318",1개월전,"1,433",1년전,"1,670",일평년,"1,643",2023-03-06,,,
아몬드,수입(100g),중품,100g,당일 (03/06),"1,521",1일전 (03/05),-,1주일전 (02/27),"1,560",2주일전 (02/20),"1,553",1개월전,"1,558",1년전,"1,527",일평년,"1,477",2023-03-06,,,
참깨,백색(국산)(500g),상품,500g,당일 (03/07),"15,975",1일전 (03/06),"15,975",1주일전 (02/28),"15,975",2주일전 (02/21),"16,138",1개월전,"16,138",1년전,"16,665",일평년,"16,256",2023-03-07,,,
참깨,중국(500g),중품,500g,당일 (03/07),"5,107",1일전 (03/06),"5,107",1주일전 (02/28),"5,107",2주일전 (02/21),"5,115",1개월전,"5,106",1년전,"4,750",일평년,"4,200",2023-03-07,,,
땅콩,국산(100g),상품,100g,당일 (03/07),"2,894",1일전 (03/06),"2,892",1주일전 (02/28),"2,831",2주일전 (02/21),"2,853",1개월전,"2,730",1년전,"2,788",일평년,"2,404",2023-03-07,,,
땅콩,수입(100g),중품,100g,당일 (03/07),903,1일전 (03/06),903,1주일전 (02/28),903,2주일전 (02/21),903,1개월전,906,1년전,905,일평년,821,2023-03-07,,,
느타리버섯,느타리버섯(100g),상품,100g,당일 (03/07),"1,118",1일전 (03/06),"1,143",1주일전 (02/28),"1,034",2주일전 (02/21),"1,042",1개월전,"1,047",1년전,"1,077",일평년,"1,025",2023-03-07,,,
느타리버섯,애느타리버섯(100g),상품,100g,당일 (03/07),603,1일전 (03/06),602,1주일전 (02/28),605,2주일전 (02/21),590,1개월전,578,1년전,570,일평년,512,2023-03-07,,,
팽이버섯,팽이버섯(150g),상품,150g,당일 (03/07),613,1일전 (03/06),612,1주일전 (02/28),595,2주일전 (02/21),596,1개월전,599,1년전,578,일평년,528,2023-03-07,,,
새송이버섯,새송이버섯(100g),상품,100g,당일 (03/07),611,1일전 (03/06),615,1주일전 (02/28),628,2주일전 (02/21),626,1개월전,635,1년전,570,일평년,531,2023-03-07,,,
새송이버섯,새송이버섯(100g),중품,100g,당일 (03/07),432,1일전 (03/06),432,1주일전 (02/28),423,2주일전 (02/21),423,1개월전,456,1년전,454,일평년,438,2023-03-07,,,
호두,수입(100g),중품,100g,당일 (03/07),"1,281",1일전 (03/06),"1,283",1주일전 (02/28),"1,391",2주일전 (02/21),"1,331",1개월전,"1,388",1년전,"1,665",일평년,"1,644",2023-03-07,,,
아몬드,수입(100g),중품,100g,당일 (03/07),"1,521",1일전 (03/06),"1,521",1주일전 (02/28),"1,556",2주일전 (02/21),"1,554",1개월전,"1,557",1년전,"1,522",일평년,"1,475",2023-03-07,,,
참깨,백색(국산)(500g),상품,500g,당일 (03/08),"15,975",1일전 (03/07),"15,975",1주일전 (03/01),-,2주일전 (02/22),"16,138",1개월전,"16,138",1년전,"16,640",일평년,"16,254",2023-03-08,,,
참깨,중국(500g),중품,500g,당일 (03/08),"5,107",1일전 (03/07),"5,107",1주일전 (03/01),-,2주일전 (02/22),"5,115",1개월전,"5,108",1년전,"4,746",일평년,"4,199",2023-03-08,,,
땅콩,국산(100g),상품,100g,당일 (03/08),"2,894",1일전 (03/07),"2,894",1주일전 (03/01),-,2주일전 (02/22),"2,853",1개월전,"2,727",1년전,"2,788",일평년,"2,405",2023-03-08,,,
땅콩,수입(100g),중품,100g,당일 (03/08),903,1일전 (03/07),903,1주일전 (03/01),-,2주일전 (02/22),906,1개월전,906,1년전,904,일평년,821,2023-03-08,,,
느타리버섯,느타리버섯(100g),상품,100g,당일 (03/08),"1,124",1일전 (03/07),"1,118",1주일전 (03/01),-,2주일전 (02/22),"1,021",1개월전,"1,037",1년전,"1,082",일평년,"1,006",2023-03-08,,,
느타리버섯,애느타리버섯(100g),상품,100g,당일 (03/08),603,1일전 (03/07),603,1주일전 (03/01),-,2주일전 (02/22),592,1개월전,572,1년전,564,일평년,513,2023-03-08,,,
팽이버섯,팽이버섯(150g),상품,150g,당일 (03/08),615,1일전 (03/07),613,1주일전 (03/01),-,2주일전 (02/22),601,1개월전,598,1년전,582,일평년,530,2023-03-08,,,
새송이버섯,새송이버섯(100g),상품,100g,당일 (03/08),615,1일전 (03/07),611,1주일전 (03/01),-,2주일전 (02/22),628,1개월전,629,1년전,572,일평년,529,2023-03-08,,,
새송이버섯,새송이버섯(100g),중품,100g,당일 (03/08),432,1일전 (03/07),432,1주일전 (03/01),-,2주일전 (02/22),426,1개월전,454,1년전,457,일평년,438,2023-03-08,,,
호두,수입(100g),중품,100g,당일 (03/08),"1,281",1일전 (03/07),"1,281",1주일전 (03/01),-,2주일전 (02/22),"1,337",1개월전,"1,369",1년전,"1,659",일평년,"1,645",2023-03-08,,,
아몬드,수입(100g),중품,100g,당일 (03/08),"1,521",1일전 (03/07),"1,521",1주일전 (03/01),-,2주일전 (02/22),"1,554",1개월전,"1,556",1년전,"1,515",일평년,"1,474",2023-03-08,,,
참깨,백색(국산)(500g),상품,500g,당일 (03/09),"15,975",1일전 (03/08),"15,975",1주일전 (03/02),"15,975",2주일전 (02/23),"16,138",1개월전,"16,138",1년전,"16,634",일평년,"16,256",2023-03-09,,,
참깨,중국(500g),중품,500g,당일 (03/09),"5,102",1일전 (03/08),"5,107",1주일전 (03/02),"5,107",2주일전 (02/23),"5,115",1개월전,"5,110",1년전,"4,744",일평년,"4,199",2023-03-09,,,
땅콩,국산(100g),상품,100g,당일 (03/09),"2,894",1일전 (03/08),"2,894",1주일전 (03/02),"2,849",2주일전 (02/23),"2,853",1개월전,"2,728",1년전,"2,788",일평년,"2,403",2023-03-09,,,
땅콩,수입(100g),중품,100g,당일 (03/09),906,1일전 (03/08),903,1주일전 (03/02),903,2주일전 (02/23),906,1개월전,906,1년전,904,일평년,821,2023-03-09,,,
느타리버섯,느타리버섯(100g),상품,100g,당일 (03/09),"1,121",1일전 (03/08),"1,124",1주일전 (03/02),"1,061",2주일전 (02/23),"1,024",1개월전,"1,026",1년전,"1,083",일평년,"1,003",2023-03-09,,,
느타리버섯,애느타리버섯(100g),상품,100g,당일 (03/09),585,1일전 (03/08),603,1주일전 (03/02),573,2주일전 (02/23),591,1개월전,568,1년전,561,일평년,514,2023-03-09,,,
팽이버섯,팽이버섯(150g),상품,150g,당일 (03/09),610,1일전 (03/08),615,1주일전 (03/02),603,2주일전 (02/23),597,1개월전,596,1년전,585,일평년,531,2023-03-09,,,
새송이버섯,새송이버섯(100g),상품,100g,당일 (03/09),625,1일전 (03/08),615,1주일전 (03/02),616,2주일전 (02/23),628,1개월전,627,1년전,573,일평년,526,2023-03-09,,,
새송이버섯,새송이버섯(100g),중품,100g,당일 (03/09),432,1일전 (03/08),432,1주일전 (03/02),422,2주일전 (02/23),417,1개월전,451,1년전,457,일평년,438,2023-03-09,,,
호두,수입(100g),중품,100g,당일 (03/09),"1,281",1일전 (03/08),"1,281",1주일전 (03/02),"1,321",2주일전 (02/23),"1,371",1개월전,"1,373",1년전,"1,657",일평년,"1,643",2023-03-09,,,
아몬드,수입(100g),중품,100g,당일 (03/09),"1,503",1일전 (03/08),"1,521",1주일전 (03/02),"1,523",2주일전 (02/23),"1,556",1개월전,"1,554",1년전,"1,511",일평년,"1,473",2023-03-09,,,
참깨,백색(국산)(500g),상품,500g,당일 (03/10),"15,975",1일전 (03/09),"15,975",1주일전 (03/03),"15,975",2주일전 (02/24),"16,138",1개월전,"16,138",1년전,"16,615",일평년,"16,256",2023-03-10,,,
참깨,중국(500g),중품,500g,당일 (03/10),"5,102",1일전 (03/09),"5,102",1주일전 (03/03),"5,107",2주일전 (02/24),"5,115",1개월전,"5,112",1년전,"4,741",일평년,"4,198",2023-03-10,,,
땅콩,국산(100g),상품,100g,당일 (03/10),"2,894",1일전 (03/09),"2,894",1주일전 (03/03),"2,872",2주일전 (02/24),"2,831",1개월전,"2,729",1년전,"2,788",일평년,"2,404",2023-03-10,,,
땅콩,수입(100g),중품,100g,당일 (03/10),906,1일전 (03/09),906,1주일전 (03/03),903,2주일전 (02/24),903,1개월전,906,1년전,904,일평년,821,2023-03-10,,,
느타리버섯,느타리버섯(100g),상품,100g,당일 (03/10),"1,098",1일전 (03/09),"1,121",1주일전 (03/03),"1,064",2주일전 (02/24),"1,024",1개월전,"1,024",1년전,"1,085",일평년,997,2023-03-10,,,
느타리버섯,애느타리버섯(100g),상품,100g,당일 (03/10),596,1일전 (03/09),585,1주일전 (03/03),575,2주일전 (02/24),594,1개월전,564,1년전,558,일평년,513,2023-03-10,,,
팽이버섯,팽이버섯(150g),상품,150g,당일 (03/10),608,1일전 (03/09),610,1주일전 (03/03),605,2주일전 (02/24),597,1개월전,594,1년전,586,일평년,532,2023-03-10,,,
새송이버섯,새송이버섯(100g),상품,100g,당일 (03/10),629,1일전 (03/09),625,1주일전 (03/03),618,2주일전 (02/24),628,1개월전,626,1년전,575,일평년,521,2023-03-10,,,
새송이버섯,새송이버섯(100g),중품,100g,당일 (03/10),423,1일전 (03/09),432,1주일전 (03/03),417,2주일전 (02/24),417,1개월전,447,1년전,456,일평년,438,2023-03-10,,,
호두,수입(100g),중품,100g,당일 (03/10),"1,281",1일전 (03/09),"1,281",1주일전 (03/03),"1,321",2주일전 (02/24),"1,377",1개월전,"1,385",1년전,"1,654",일평년,"1,642",2023-03-10,,,
아몬드,수입(100g),중품,100g,당일 (03/10),"1,499",1일전 (03/09),"1,503",1주일전 (03/03),"1,523",2주일전 (02/24),"1,558",1개월전,"1,552",1년전,"1,508",일평년,"1,473",2023-03-10,,,
참깨,백색(국산)(500g),상품,500g,당일 (03/11),-,1일전 (03/10),"15,975",1주일전 (03/04),-,2주일전 (02/25),-,1개월전,"16,138",1년전,"16,615",일평년,"16,256",2023-03-11,,,
참깨,중국(500g),중품,500g,당일 (03/11),-,1일전 (03/10),"5,102",1주일전 (03/04),-,2주일전 (02/25),-,1개월전,"5,112",1년전,"4,741",일평년,"4,198",2023-03-11,,,
땅콩,국산(100g),상품,100g,당일 (03/11),-,1일전 (03/10),"2,894",1주일전 (03/04),-,2주일전 (02/25),-,1개월전,"2,729",1년전,"2,788",일평년,"2,404",2023-03-11,,,
땅콩,수입(100g),중품,100g,당일 (03/11),-,1일전 (03/10),906,1주일전 (03/04),-,2주일전 (02/25),-,1개월전,906,1년전,904,일평년,821,2023-03-11,,,
느타리버섯,느타리버섯(100g),상품,100g,당일 (03/11),-,1일전 (03/10),"1,098",1주일전 (03/04),-,2주일전 (02/25),-,1개월전,"1,024",1년전,"1,085",일평년,997,2023-03-11,,,
느타리버섯,애느타리버섯(100g),상품,100g,당일 (03/11),-,1일전 (03/10),596,1주일전 (03/04),-,2주일전 (02/25),-,1개월전,564,1년전,558,일평년,513,2023-03-11,,,
팽이버섯,팽이버섯(150g),상품,150g,당일 (03/11),-,1일전 (03/10),608,1주일전 (03/04),-,2주일전 (02/25),-,1개월전,594,1년전,586,일평년,532,2023-03-11,,,
새송이버섯,새송이버섯(100g),상품,100g,당일 (03/11),-,1일전 (03/10),629,1주일전 (03/04),-,2주일전 (02/25),-,1개월전,626,1년전,575,일평년,521,2023-03-11,,,
새송이버섯,새송이버섯(100g),중품,100g,당일 (03/11),-,1일전 (03/10),423,1주일전 (03/04),-,2주일전 (02/25),-,1개월전,447,1년전,456,일평년,438,2023-03-11,,,
호두,수입(100g),중품,100g,당일 (03/11),-,1일전 (03/10),"1,281",1주일전 (03/04),-,2주일전 (02/25),-,1개월전,"1,385",1년전,"1,654",일평년,"1,642",2023-03-11,,,
아몬드,수입(100g),중품,100g,당일 (03/11),-,1일전 (03/10),"1,499",1주일전 (03/04),-,2주일전 (02/25),-,1개월전,"1,552",1년전,"1,508",일평년,"1,473",2023-03-11,,,
참깨,백색(국산)(500g),상품,500g,당일 (03/13),"15,975",1일전 (03/12),-,1주일전 (03/06),"15,975",2주일전 (02/27),"16,138",1개월전,"16,138",1년전,"16,572",일평년,"16,220",2023-03-13,,,
참깨,중국(500g),중품,500g,당일 (03/13),"5,097",1일전 (03/12),-,1주일전 (03/06),"5,107",2주일전 (02/27),"5,107",1개월전,"5,114",1년전,"4,733",일평년,"4,193",2023-03-13,,,
땅콩,국산(100g),상품,100g,당일 (03/13),"2,895",1일전 (03/12),-,1주일전 (03/06),"2,892",2주일전 (02/27),"2,831",1개월전,"2,728",1년전,"2,788",일평년,"2,405",2023-03-13,,,
땅콩,수입(100g),중품,100g,당일 (03/13),903,1일전 (03/12),-,1주일전 (03/06),903,2주일전 (02/27),903,1개월전,906,1년전,905,일평년,821,2023-03-13,,,
느타리버섯,느타리버섯(100g),상품,100g,당일 (03/13),"1,096",1일전 (03/12),-,1주일전 (03/06),"1,143",2주일전 (02/27),"1,034",1개월전,"1,023",1년전,"1,093",일평년,994,2023-03-13,,,
느타리버섯,애느타리버섯(100g),상품,100g,당일 (03/13),608,1일전 (03/12),-,1주일전 (03/06),602,2주일전 (02/27),599,1개월전,559,1년전,544,일평년,507,2023-03-13,,,
팽이버섯,팽이버섯(150g),상품,150g,당일 (03/13),602,1일전 (03/12),-,1주일전 (03/06),612,2주일전 (02/27),593,1개월전,593,1년전,590,일평년,532,2023-03-13,,,
새송이버섯,새송이버섯(100g),상품,100g,당일 (03/13),629,1일전 (03/12),-,1주일전 (03/06),615,2주일전 (02/27),628,1개월전,624,1년전,580,일평년,535,2023-03-13,,,
새송이버섯,새송이버섯(100g),중품,100g,당일 (03/13),426,1일전 (03/12),-,1주일전 (03/06),432,2주일전 (02/27),417,1개월전,445,1년전,454,일평년,433,2023-03-13,,,
호두,수입(100g),중품,100g,당일 (03/13),"1,281",1일전 (03/12),-,1주일전 (03/06),"1,283",2주일전 (02/27),"1,383",1개월전,"1,391",1년전,"1,643",일평년,"1,622",2023-03-13,,,
아몬드,수입(100g),중품,100g,당일 (03/13),"1,499",1일전 (03/12),-,1주일전 (03/06),"1,521",2주일전 (02/27),"1,560",1개월전,"1,551",1년전,"1,496",일평년,"1,471",2023-03-13,,,
참깨,백색(국산)(500g),상품,500g,당일 (03/14),"15,975",1일전 (03/13),"15,975",1주일전 (03/07),"15,975",2주일전 (02/28),"15,975",1개월전,"16,138",1년전,"16,566",일평년,"16,218",2023-03-14,,,
참깨,중국(500g),중품,500g,당일 (03/14),"5,097",1일전 (03/13),"5,097",1주일전 (03/07),"5,107",2주일전 (02/28),"5,107",1개월전,"5,114",1년전,"4,735",일평년,"4,196",2023-03-14,,,
땅콩,국산(100g),상품,100g,당일 (03/14),"2,895",1일전 (03/13),"2,895",1주일전 (03/07),"2,894",2주일전 (02/28),"2,831",1개월전,"2,727",1년전,"2,788",일평년,"2,405",2023-03-14,,,
땅콩,수입(100g),중품,100g,당일 (03/14),906,1일전 (03/13),903,1주일전 (03/07),903,2주일전 (02/28),903,1개월전,906,1년전,904,일평년,821,2023-03-14,,,
느타리버섯,느타리버섯(100g),상품,100g,당일 (03/14),"1,096",1일전 (03/13),"1,096",1주일전 (03/07),"1,118",2주일전 (02/28),"1,034",1개월전,"1,021",1년전,"1,097",일평년,994,2023-03-14,,,
느타리버섯,애느타리버섯(100g),상품,100g,당일 (03/14),608,1일전 (03/13),608,1주일전 (03/07),603,2주일전 (02/28),605,1개월전,566,1년전,544,일평년,506,2023-03-14,,,
팽이버섯,팽이버섯(150g),상품,150g,당일 (03/14),602,1일전 (03/13),602,1주일전 (03/07),613,2주일전 (02/28),595,1개월전,593,1년전,590,일평년,531,2023-03-14,,,
새송이버섯,새송이버섯(100g),상품,100g,당일 (03/14),629,1일전 (03/13),629,1주일전 (03/07),611,2주일전 (02/28),628,1개월전,623,1년전,580,일평년,537,2023-03-14,,,
새송이버섯,새송이버섯(100g),중품,100g,당일 (03/14),426,1일전 (03/13),426,1주일전 (03/07),432,2주일전 (02/28),423,1개월전,442,1년전,451,일평년,432,2023-03-14,,,
호두,수입(100g),중품,100g,당일 (03/14),"1,281",1일전 (03/13),"1,281",1주일전 (03/07),"1,281",2주일전 (02/28),"1,391",1개월전,"1,372",1년전,"1,640",일평년,"1,623",2023-03-14,,,
아몬드,수입(100g),중품,100g,당일 (03/14),"1,508",1일전 (03/13),"1,499",1주일전 (03/07),"1,521",2주일전 (02/28),"1,556",1개월전,"1,550",1년전,"1,491",일평년,"1,472",2023-03-14,,,
참깨,백색(국산)(500g),상품,500g,당일 (03/15),"15,975",1일전 (03/14),"15,975",1주일전 (03/08),"15,975",2주일전 (03/01),-,1개월전,"16,138",1년전,"16,541",일평년,"16,211",2023-03-15,,,
참깨,중국(500g),중품,500g,당일 (03/15),"5,097",1일전 (03/14),"5,097",1주일전 (03/08),"5,107",2주일전 (03/01),-,1개월전,"5,114",1년전,"4,734",일평년,"4,198",2023-03-15,,,
땅콩,국산(100g),상품,100g,당일 (03/15),"2,895",1일전 (03/14),"2,895",1주일전 (03/08),"2,894",2주일전 (03/01),-,1개월전,"2,727",1년전,"2,788",일평년,"2,405",2023-03-15,,,
땅콩,수입(100g),중품,100g,당일 (03/15),903,1일전 (03/14),906,1주일전 (03/08),903,2주일전 (03/01),-,1개월전,906,1년전,904,일평년,821,2023-03-15,,,
느타리버섯,느타리버섯(100g),상품,100g,당일 (03/15),"1,089",1일전 (03/14),"1,096",1주일전 (03/08),"1,124",2주일전 (03/01),-,1개월전,"1,021",1년전,"1,103",일평년,994,2023-03-15,,,
느타리버섯,애느타리버섯(100g),상품,100g,당일 (03/15),608,1일전 (03/14),608,1주일전 (03/08),603,2주일전 (03/01),-,1개월전,575,1년전,555,일평년,506,2023-03-15,,,
팽이버섯,팽이버섯(150g),상품,150g,당일 (03/15),595,1일전 (03/14),602,1주일전 (03/08),615,2주일전 (03/01),-,1개월전,593,1년전,592,일평년,532,2023-03-15,,,
새송이버섯,새송이버섯(100g),상품,100g,당일 (03/15),622,1일전 (03/14),629,1주일전 (03/08),615,2주일전 (03/01),-,1개월전,624,1년전,582,일평년,538,2023-03-15,,,
새송이버섯,새송이버섯(100g),중품,100g,당일 (03/15),424,1일전 (03/14),426,1주일전 (03/08),432,2주일전 (03/01),-,1개월전,439,1년전,448,일평년,431,2023-03-15,,,
호두,수입(100g),중품,100g,당일 (03/15),"1,272",1일전 (03/14),"1,281",1주일전 (03/08),"1,281",2주일전 (03/01),-,1개월전,"1,359",1년전,"1,637",일평년,"1,621",2023-03-15,,,
아몬드,수입(100g),중품,100g,당일 (03/15),"1,502",1일전 (03/14),"1,508",1주일전 (03/08),"1,521",2주일전 (03/01),-,1개월전,"1,550",1년전,"1,485",일평년,"1,471",2023-03-15,,,
참깨,백색(국산)(500g),상품,500g,당일 (03/16),"15,975",1일전 (03/15),"15,975",1주일전 (03/09),"15,975",2주일전 (03/02),"15,975",1개월전,"16,138",1년전,"16,541",일평년,"16,210",2023-03-16,,,
참깨,중국(500g),중품,500g,당일 (03/16),"5,097",1일전 (03/15),"5,097",1주일전 (03/09),"5,102",2주일전 (03/02),"5,107",1개월전,"5,115",1년전,"4,738",일평년,"4,200",2023-03-16,,,
땅콩,국산(100g),상품,100g,당일 (03/16),"2,895",1일전 (03/15),"2,895",1주일전 (03/09),"2,894",2주일전 (03/02),"2,849",1개월전,"2,747",1년전,"2,788",일평년,"2,405",2023-03-16,,,
땅콩,수입(100g),중품,100g,당일 (03/16),933,1일전 (03/15),903,1주일전 (03/09),906,2주일전 (03/02),903,1개월전,906,1년전,904,일평년,820,2023-03-16,,,
느타리버섯,느타리버섯(100g),상품,100g,당일 (03/16),"1,054",1일전 (03/15),"1,089",1주일전 (03/09),"1,121",2주일전 (03/02),"1,061",1개월전,"1,021",1년전,"1,106",일평년,993,2023-03-16,,,
느타리버섯,애느타리버섯(100g),상품,100g,당일 (03/16),569,1일전 (03/15),608,1주일전 (03/09),585,2주일전 (03/02),573,1개월전,580,1년전,566,일평년,510,2023-03-16,,,
팽이버섯,팽이버섯(150g),상품,150g,당일 (03/16),604,1일전 (03/15),595,1주일전 (03/09),610,2주일전 (03/02),603,1개월전,594,1년전,595,일평년,532,2023-03-16,,,
새송이버섯,새송이버섯(100g),상품,100g,당일 (03/16),622,1일전 (03/15),622,1주일전 (03/09),625,2주일전 (03/02),616,1개월전,622,1년전,584,일평년,533,2023-03-16,,,
새송이버섯,새송이버섯(100g),중품,100g,당일 (03/16),427,1일전 (03/15),424,1주일전 (03/09),432,2주일전 (03/02),422,1개월전,439,1년전,445,일평년,430,2023-03-16,,,
호두,수입(100g),중품,100g,당일 (03/16),"1,342",1일전 (03/15),"1,272",1주일전 (03/09),"1,281",2주일전 (03/02),"1,321",1개월전,"1,345",1년전,"1,634",일평년,"1,616",2023-03-16,,,
아몬드,수입(100g),중품,100g,당일 (03/16),"1,512",1일전 (03/15),"1,502",1주일전 (03/09),"1,503",2주일전 (03/02),"1,523",1개월전,"1,550",1년전,"1,480",일평년,"1,470",2023-03-16,,,
참깨,백색(국산)(500g),상품,500g,당일 (03/17),"15,975",1일전 (03/16),"15,975",1주일전 (03/10),"15,975",2주일전 (03/03),"15,975",1개월전,"16,138",1년전,"16,541",일평년,"16,210",2023-03-17,,,
참깨,중국(500g),중품,500g,당일 (03/17),"5,097",1일전 (03/16),"5,097",1주일전 (03/10),"5,102",2주일전 (03/03),"5,107",1개월전,"5,115",1년전,"4,741",일평년,"4,202",2023-03-17,,,
땅콩,국산(100g),상품,100g,당일 (03/17),"2,895",1일전 (03/16),"2,895",1주일전 (03/10),"2,894",2주일전 (03/03),"2,872",1개월전,"2,772",1년전,"2,788",일평년,"2,404",2023-03-17,,,
땅콩,수입(100g),중품,100g,당일 (03/17),933,1일전 (03/16),933,1주일전 (03/10),906,2주일전 (03/03),903,1개월전,906,1년전,904,일평년,820,2023-03-17,,,
느타리버섯,느타리버섯(100g),상품,100g,당일 (03/17),"1,088",1일전 (03/16),"1,054",1주일전 (03/10),"1,098",2주일전 (03/03),"1,064",1개월전,"1,022",1년전,"1,108",일평년,984,2023-03-17,,,
느타리버섯,애느타리버섯(100g),상품,100g,당일 (03/17),560,1일전 (03/16),569,1주일전 (03/10),596,2주일전 (03/03),575,1개월전,586,1년전,577,일평년,514,2023-03-17,,,
팽이버섯,팽이버섯(150g),상품,150g,당일 (03/17),607,1일전 (03/16),604,1주일전 (03/10),608,2주일전 (03/03),605,1개월전,594,1년전,596,일평년,531,2023-03-17,,,
새송이버섯,새송이버섯(100g),상품,100g,당일 (03/17),622,1일전 (03/16),622,1주일전 (03/10),629,2주일전 (03/03),618,1개월전,628,1년전,586,일평년,532,2023-03-17,,,
새송이버섯,새송이버섯(100g),중품,100g,당일 (03/17),427,1일전 (03/16),427,1주일전 (03/10),423,2주일전 (03/03),417,1개월전,438,1년전,443,일평년,429,2023-03-17,,,
호두,수입(100g),중품,100g,당일 (03/17),"1,371",1일전 (03/16),"1,342",1주일전 (03/10),"1,281",2주일전 (03/03),"1,321",1개월전,"1,329",1년전,"1,633",일평년,"1,610",2023-03-17,,,
아몬드,수입(100g),중품,100g,당일 (03/17),"1,512",1일전 (03/16),"1,512",1주일전 (03/10),"1,499",2주일전 (03/03),"1,523",1개월전,"1,552",1년전,"1,477",일평년,"1,468",2023-03-17,,,
참깨,백색(국산)(500g),상품,500g,당일 (03/18),-,1일전 (03/17),"15,975",1주일전 (03/11),-,2주일전 (03/04),-,1개월전,"16,138",1년전,"16,541",일평년,"16,210",2023-03-18,,,
참깨,중국(500g),중품,500g,당일 (03/18),-,1일전 (03/17),"5,097",1주일전 (03/11),-,2주일전 (03/04),-,1개월전,"5,115",1년전,"4,741",일평년,"4,202",2023-03-18,,,
땅콩,국산(100g),상품,100g,당일 (03/18),-,1일전 (03/17),"2,895",1주일전 (03/11),-,2주일전 (03/04),-,1개월전,"2,772",1년전,"2,788",일평년,"2,404",2023-03-18,,,
땅콩,수입(100g),중품,100g,당일 (03/18),-,1일전 (03/17),933,1주일전 (03/11),-,2주일전 (03/04),-,1개월전,906,1년전,904,일평년,820,2023-03-18,,,
느타리버섯,느타리버섯(100g),상품,100g,당일 (03/18),-,1일전 (03/17),"1,088",1주일전 (03/11),-,2주일전 (03/04),-,1개월전,"1,022",1년전,"1,108",일평년,984,2023-03-18,,,
느타리버섯,애느타리버섯(100g),상품,100g,당일 (03/18),-,1일전 (03/17),560,1주일전 (03/11),-,2주일전 (03/04),-,1개월전,586,1년전,577,일평년,514,2023-03-18,,,
팽이버섯,팽이버섯(150g),상품,150g,당일 (03/18),-,1일전 (03/17),607,1주일전 (03/11),-,2주일전 (03/04),-,1개월전,594,1년전,596,일평년,531,2023-03-18,,,
새송이버섯,새송이버섯(100g),상품,100g,당일 (03/18),-,1일전 (03/17),622,1주일전 (03/11),-,2주일전 (03/04),-,1개월전,628,1년전,586,일평년,532,2023-03-18,,,
새송이버섯,새송이버섯(100g),중품,100g,당일 (03/18),-,1일전 (03/17),427,1주일전 (03/11),-,2주일전 (03/04),-,1개월전,438,1년전,443,일평년,429,2023-03-18,,,
호두,수입(100g),중품,100g,당일 (03/18),-,1일전 (03/17),"1,371",1주일전 (03/11),-,2주일전 (03/04),-,1개월전,"1,329",1년전,"1,633",일평년,"1,610",2023-03-18,,,
아몬드,수입(100g),중품,100g,당일 (03/18),-,1일전 (03/17),"1,512",1주일전 (03/11),-,2주일전 (03/04),-,1개월전,"1,552",1년전,"1,477",일평년,"1,468",2023-03-18,,,
참깨,백색(국산)(500g),상품,500g,당일 (03/20),"15,975",1일전 (03/19),-,1주일전 (03/13),"15,975",2주일전 (03/06),"15,975",1개월전,"16,138",1년전,"16,541",일평년,"16,208",2023-03-20,,,
참깨,중국(500g),중품,500g,당일 (03/20),"5,097",1일전 (03/19),-,1주일전 (03/13),"5,097",2주일전 (03/06),"5,107",1개월전,"5,115",1년전,"4,744",일평년,"4,205",2023-03-20,,,
땅콩,국산(100g),상품,100g,당일 (03/20),"2,896",1일전 (03/19),-,1주일전 (03/13),"2,895",2주일전 (03/06),"2,892",1개월전,"2,798",1년전,"2,788",일평년,"2,405",2023-03-20,,,
땅콩,수입(100g),중품,100g,당일 (03/20),936,1일전 (03/19),-,1주일전 (03/13),903,2주일전 (03/06),903,1개월전,906,1년전,905,일평년,820,2023-03-20,,,
느타리버섯,느타리버섯(100g),상품,100g,당일 (03/20),"1,094",1일전 (03/19),-,1주일전 (03/13),"1,096",2주일전 (03/06),"1,143",1개월전,"1,021",1년전,"1,104",일평년,984,2023-03-20,,,
느타리버섯,애느타리버섯(100g),상품,100g,당일 (03/20),553,1일전 (03/19),-,1주일전 (03/13),608,2주일전 (03/06),602,1개월전,591,1년전,600,일평년,523,2023-03-20,,,
팽이버섯,팽이버섯(150g),상품,150g,당일 (03/20),608,1일전 (03/19),-,1주일전 (03/13),602,2주일전 (03/06),612,1개월전,596,1년전,597,일평년,528,2023-03-20,,,
새송이버섯,새송이버섯(100g),상품,100g,당일 (03/20),620,1일전 (03/19),-,1주일전 (03/13),629,2주일전 (03/06),615,1개월전,628,1년전,590,일평년,529,2023-03-20,,,
